Paper ID	Conference	Year	Title	DOI	Link	First Page	Last Page	IEEE Xplore Article Number	INSPEC Controlled	INSPEC Non-Controlled	IEEE Terms	Author Keywords	Abstract	Author Names	Author Affiliations	Author IDs
	InfoVis+SciVis	Dec. 2011	Context Preserving Maps of Tubular Structures	10.1109/TVCG.2011.182	http://dx.doi.org/10.1109/TVCG.2011.182	1997	2004	6064963	biology computing;computer displays;data visualisation;orthopaedics;ray tracing;rendering (computer graphics);shape recognition;solid modelling	2D skeleton display;3D skeleton shape;boundary placement;context preserving map;flattened map;geometric structure;harmonic mapping;human colon model;path slicing;sliced structure;tubular 3D structure visualization;tubular structure;virtual dissection method;volumetric ray casting	Geometry;Navigation;Shape analysis;Three dimensional displays;Volume measurement	Geometry-based technique;biomedical visualization;conformal mapping.;medical visualization;volume rendering	When visualizing tubular 3D structures, external representations are often used for guidance and display, and such views in 2D can often contain occlusions. Virtual dissection methods have been proposed where the entire 3D structure can be mapped to the 2D plane, though these will lose context by straightening curved sections. We present a new method of creating maps of 3D tubular structures that yield a succinct view while preserving the overall geometric structure. Given a dominant view plane for the structure, its curve skeleton is first projected to a 2D skeleton. This 2D skeleton is adjusted to account for distortions in length, modified to remove intersections, and optimized to preserve the shape of the original 3D skeleton. Based on this shaped 2D skeleton, a boundary for the map of the object is obtained based on a slicing path through the structure and the radius around the skeleton. The sliced structure is conformally mapped to a rectangle and then deformed via harmonic mapping to match the boundary placement. This flattened map preserves the general geometric context of a 3D object in a 2D display, and rendering of this flattened map can be accomplished using volumetric ray casting. We have evaluated our method on real datasets of human colon models.	Marino, J.;Wei Zeng;Xianfeng Gu;Kaufman, A.	Comput. Sci. Dept., Stony Brook Univ., Stony Brook, NY, USA|c|;;;	37605959300;38231202300;38183364800;37268052800
	InfoVis+SciVis	Dec. 2011	Authalic Parameterization of General Surfaces Using Lie Advection	10.1109/TVCG.2011.171	http://dx.doi.org/10.1109/TVCG.2011.171	2005	2014	6064964	computational geometry;data visualisation	Lie advection;area-preserving surface parameterization;authalic parameterization;brain cortical imaging modality;complex surface parameterization;diffeomorphic flow;discrete differential modeling;general surface;geometric structure;triangulated surface representation	Boundary conditions;Geometry;Manifolds;Measurement;Surface treatment;Vectors	Area-preserving surface parameterization;Lie advection;differential forms;surface visualization.	Parameterization of complex surfaces constitutes a major means of visualizing highly convoluted geometric structures as well as other properties associated with the surface. It also enables users with the ability to navigate, orient, and focus on regions of interest within a global view and overcome the occlusions to inner concavities. In this paper, we propose a novel area-preserving surface parameterization method which is rigorous in theory, moderate in computation, yet easily extendable to surfaces of non-disc and closed-boundary topologies. Starting from the distortion induced by an initial parameterization, an area restoring diffeomorphic flow is constructed as a Lie advection of differential 2-forms along the manifold, which yields equality of the area elements between the domain and the original surface at its final state. Existence and uniqueness of result are assured through an analytical derivation. Based upon a triangulated surface representation, we also present an efficient algorithm in line with discrete differential modeling. As an exemplar application, the utilization of this method for the effective visualization of brain cortical imaging modalities is presented. Compared with conformal methods, our method can reveal more subtle surface patterns in a quantitative manner. It, therefore, provides a competitive alternative to the existing parameterization techniques for better surface-based analysis in various scenarios.	Guangyu Zou;Jiaxi Hu;Xianfeng Gu;Jing Hua	Wayne State Univ., Detroit, MI, USA|c|;;;	37301933100;38006143400;37276603700;37285799200
	InfoVis+SciVis	Dec. 2011	TransGraph: Hierarchical Exploration of Transition Relationships in Time-Varying Volumetric Data	10.1109/TVCG.2011.246	http://dx.doi.org/10.1109/TVCG.2011.246	2015	2024	6064965	data analysis;data mining;data structures;data visualisation;graph theory;probability	TransGraph;data visualization;graph based representation;hierarchical state transition relationships;knowledge extraction;navigation tool;occlusion free;time-varying volumetric data analysis;transition probability;visual mapping	Data mining;Data visualization;Hierarchical systems;Histograms;User interfaces	Time-varying data visualization;hierarchical representation;states;transition relationship;user interface.	A fundamental challenge for time-varying volume data analysis and visualization is the lack of capability to observe and track data change or evolution in an occlusion-free, controllable, and adaptive fashion. In this paper, we propose to organize a timevarying data set into a hierarchy of states. By deriving transition probabilities among states, we construct a global map that captures the essential transition relationships in the time-varying data. We introduce the TransGraph, a graph-based representation to visualize hierarchical state transition relationships. The TransGraph not only provides a visual mapping that abstracts data evolution over time in different levels of detail, but also serves as a navigation tool that guides data exploration and tracking. The user interacts with the TransGraph and makes connection to the volumetric data through brushing and linking. A set of intuitive queries is provided to enable knowledge extraction from time-varying data. We test our approach with time-varying data sets of different characteristics and the results show that the TransGraph can effectively augment our ability in understanding time-varying data.	Yi Gu;Chaoli Wang	Dept. of Comput. Sci., Michigan Technol. Univ., Houghton, MA, USA|c|;	38021343000;37405886900
	InfoVis+SciVis	Dec. 2011	Voronoi-Based Extraction and Visualization of Molecular Paths	10.1109/TVCG.2011.259	http://dx.doi.org/10.1109/TVCG.2011.259	2025	2034	6064966	computational geometry;data visualisation;feature extraction;information filtering;inspection;interactive systems;lighting;molecular biophysics;skin	Voronoi-based extraction;binding site detection;deferred shading technique;filtering method;interactive molecule visualization;light sources;molecular interaction;molecular path visualization;molecular surface illumination;skin surface;visual analysis;visual inspection;visual tracking	Atomic measurements;Cavity resonators;Filtering theory;Logic gates;Molecular computing;Topology	Molecular visualization;data filtering;geometry-based techniques;view-dependent visualization.	Visual analysis is widely used to study the behavior of molecules. Of particular interest are the analysis of molecular interactions and the investigation of binding sites. For large molecules, however, it is difficult to detect possible binding sites and paths leading to these sites by pure visual inspection. In this paper, we present new methods for the computation and visualization of potential molecular paths. Using a novel filtering method, we extract the significant paths from the Voronoi diagram of spheres. For the interactive visualization of molecules and their paths, we present several methods using deferred shading and other state-of-theart techniques. To allow for a fast overview of reachable regions of the molecule, we illuminate the molecular surface using a large number of light sources placed on the extracted paths. We also provide a method to compute the extension surface of selected paths and visualize it using the skin surface. Furthermore, we use the extension surface to clip the molecule to allow easy visual tracking of even deeply buried paths. The methods are applied to several proteins to demonstrate their usefulness.	Lindow, N.;Baum, D.;Hege, H.-C.	Zuse Inst. Berlin, Berlin, Germany|c|;;	38017029700;38182750200;37282272000
	InfoVis+SciVis	Dec. 2011	Symmetry in Scalar Field Topology	10.1109/TVCG.2011.236	http://dx.doi.org/10.1109/TVCG.2011.236	2035	2044	6064967	data analysis;data visualisation;topology;trees (mathematics)	contour tree;data exploration;feature detection;geometric symmetry;repeating pattern;robust similarity measure;scalar field distribution;scalar field topology;scientific data analysis;shape processing;symmetric pattern;symmetry-aware isosurface extraction;symmetry-aware transfer function design;visualization	Level set;Robustness;Shape analysis;Topology;Transfer functions;Vectors	Scalar field symmetry;contour tree;isosurface extraction;persistence;similarity measure;transfer function design.	Study of symmetric or repeating patterns in scalar fields is important in scientific data analysis because it gives deep insights into the properties of the underlying phenomenon. Though geometric symmetry has been well studied within areas like shape processing, identifying symmetry in scalar fields has remained largely unexplored due to the high computational cost of the associated algorithms. We propose a computationally efficient algorithm for detecting symmetric patterns in a scalar field distribution by analysing the topology of level sets of the scalar field. Our algorithm computes the contour tree of a given scalar field and identifies subtrees that are similar. We define a robust similarity measure for comparing subtrees of the contour tree and use it to group similar subtrees together. Regions of the domain corresponding to subtrees that belong to a common group are extracted and reported to be symmetric. Identifying symmetry in scalar fields finds applications in visualization, data exploration, and feature detection. We describe two applications in detail: symmetry-aware transfer function design and symmetry-aware isosurface extraction.	Thomas, D.M.;Natarajan, V.	Dept. of Comput. Sci. & Autom., Indian Inst. of Sci., Bangalore, India|c|;	37982882900;37278509300
	InfoVis+SciVis	Dec. 2011	A Scale Space Based Persistence Measure for Critical Points in 2D Scalar Fields	10.1109/TVCG.2011.159	http://dx.doi.org/10.1109/TVCG.2011.159	2045	2052	6064968	data analysis;natural sciences computing;solid modelling	2D scalar fields;critical points;extrema;homological persistence;noise robust persistence measure;out-of-core setting;scale space based persistence measure	Feature extraction;Laplace equations;Noise measurement;Noise robustness;Scalability	Scale space;discrete Morse theory.;persistence	This paper introduces a novel importance measure for critical points in 2D scalar fields. This measure is based on a combination of the deep structure of the scale space with the well-known concept of homological persistence. We enhance the noise robust persistence measure by implicitly taking the hill-, ridge- and outlier-like spatial extent of maxima and minima into account. This allows for the distinction between different types of extrema based on their persistence at multiple scales. Our importance measure can be computed efficiently in an out-of-core setting. To demonstrate the practical relevance of our method we apply it to a synthetic and a real-world data set and evaluate its performance and scalability.	Reininghaus, J.;Kasten, J.;Hagen, H.;Hotz, I.	Zuse Inst. Berlin, Berlin, Germany|c|;;;	37590998600;38028453100;37282578800;37282721800
	InfoVis+SciVis	Dec. 2011	Evaluation of Trend Localization with Multi-Variate Visualizations	10.1109/TVCG.2011.194	http://dx.doi.org/10.1109/TVCG.2011.194	2053	2062	6064969	data visualisation;image colour analysis	Oriented Slivers technique;brush strokes technique;color blending technique;data-driven spots technique;dimensional stacking;juxtaposed grayscale map;multiple data value comparison;multivalued data sets;multivariate visualization technique;trend localization evaluation	Data visualization;Gray-scale;Image color analysis;Shape analysis	User study;multi-variate visualization;visual analytics.;visual task design	Multi-valued data sets are increasingly common, with the number of dimensions growing. A number of multi-variate visualization techniques have been presented to display such data. However, evaluating the utility of such techniques for general data sets remains difficult. Thus most techniques are studied on only one data set. Another criticism that could be levied against previous evaluations of multi-variate visualizations is that the task doesn't require the presence of multiple variables. At the same time, the taxonomy of tasks that users may perform visually is extensive. We designed a task, trend localization, that required comparison of multiple data values in a multi-variate visualization. We then conducted a user study with this task, evaluating five multivariate visualization techniques from the literature (Brush Strokes, Data-Driven Spots, Oriented Slivers, Color Blending, Dimensional Stacking) and juxtaposed grayscale maps. We report the results and discuss the implications for both the techniques and the task.	Livingston, M.A.		37619718800
	InfoVis+SciVis	Dec. 2011	Straightening Tubular Flow for Side-by-Side Visualization	10.1109/TVCG.2011.235	http://dx.doi.org/10.1109/TVCG.2011.235	2063	2070	6064970	computational fluid dynamics;data visualisation;flow visualisation;pipe flow	arterial blood flow measurement;automotive industry;engineering;informative interactive visual analysis;integration-based flow visualization;medicine;quantitative flow visualization;side-by-side visualization;spatial relation;time-dependent flow;tubular boundary;tubular flow visualization;tubular fluid flows;tubular gas flow simulation	Data models;Data visualization;Flow visualization;Three dimensional displays;Vectors	Comparative Visualization.;Data Reformation;Flow Visualization	Flows through tubular structures are common in many fields, including blood flow in medicine and tubular fluid flows in engineering. The analysis of such flows is often done with a strong reference to the main flow direction along the tubular boundary. In this paper we present an approach for straightening the visualization of tubular flow. By aligning the main reference direction of the flow, i.e., the center line of the bounding tubular structure, with one axis of the screen, we are able to natively juxtapose (1.) different visualizations of the same flow, either utilizing different flow visualization techniques, or by varying parameters of a chosen approach such as the choice of seeding locations for integration-based flow visualization, (2.) the different time steps of a time-dependent flow, (3.) different projections around the center line , and (4.) quantitative flow visualizations in immediate spatial relation to the more qualitative classical flow visualization. We describe how to utilize this approach for an informative interactive visual analysis. We demonstrate the potential of our approach by visualizing two datasets from two different fields: an arterial blood flow measurement and a tubular gas flow simulation from the automotive industry.	Angelelli, P.;Hauser, H.	;	37889160600;37274158800
	InfoVis+SciVis	Dec. 2011	Vortex Visualization in Ultra Low Reynolds Number Insect Flight	10.1109/TVCG.2011.260	http://dx.doi.org/10.1109/TVCG.2011.260	2071	2079	6064971	biology computing;computational fluid dynamics;computer animation;data visualisation;flow visualisation;vortices;wakes;zoology	CFD simulation;automatic camera animation method;deformable flapping wing;down-stroke;dragonfly;flapping flight theory;geometric flow lines;insect flight;integration-based flow lines;interactive seed placement method;leading edge vortex;occlusion issues;parametric surfaces;perceptual challenges;photogrammetry setup;seed curve generation;ultra low Reynolds number;unsteady 3D flow domain;unsteady flight mechanism;up-stroke;visual analysis;visualization method;vortex detection;vortex visualization;wake;wing reconstruction	Data visualization;Feature extraction;Flow visualization;Insects;Three dimensional displays;Trajectory	Flow visualization;flowing seed points;insect flight;streak lines;streamlines;unsteady flow.;vortex visualization	We present the visual analysis of a biologically inspired CFD simulation of the deformable flapping wings of a dragonfly as it takes off and begins to maneuver, using vortex detection and integration-based flow lines. The additional seed placement and perceptual challenges introduced by having multiple dynamically deforming objects in the highly unsteady 3D flow domain are addressed. A brief overview of the high speed photogrammetry setup used to capture the dragonfly takeoff, parametric surfaces used for wing reconstruction, CFD solver and underlying flapping flight theory is presented to clarify the importance of several unsteady flight mechanisms, such as the leading edge vortex, that are captured visually. A novel interactive seed placement method is used to simplify the generation of seed curves that stay in the vicinity of relevant flow phenomena as they move with the flapping wings. This method allows a user to define and evaluate the quality of a seed's trajectory over time while working with a single time step. The seed curves are then used to place particles, streamlines and generalized streak lines. The novel concept of flowing seeds is also introduced in order to add visual context about the instantaneous vector fields surrounding smoothly animate streak lines. Tests show this method to be particularly effective at visually capturing vortices that move quickly or that exist for a very brief period of time. In addition, an automatic camera animation method is used to address occlusion issues caused when animating the immersed wing boundaries alongside many geometric flow lines. Each visualization method is presented at multiple time steps during the up-stroke and down-stroke to highlight the formation, attachment and shedding of the leading edge vortices in pairs of wings. Also, the visualizations show evidence of wake capture at stroke reversal which suggests the existence of previously unknown unsteady lift generation mechanisms that are unique to qua- wing insects.	Koehler, C.;Wischgoll, T.;Haibo Dong;Gaston, Z.	Eng. & Comput. Sci., Wright State Univ. Coll., Dayton, OH, USA|c|;;;	37665393300;37282584400;38026590900;38017003700
	InfoVis+SciVis	Dec. 2011	Two-Dimensional Time-Dependent Vortex Regions Based on the Acceleration Magnitude	10.1109/TVCG.2011.249	http://dx.doi.org/10.1109/TVCG.2011.249	2080	2087	6064972	computational fluid dynamics;vortices	Galilean invariant property;acceleration magnitude;computational fluid dynamics;flow field;particle motion;scalar field topology;two-dimensional model system;two-dimensional time-dependent vortex region;vortex model;vortex-like minima;vortices temporal evolution	Feature extraction;Flow visualization;Navier-Stokes equations;Shape analysis;Topology	Vortex regions;feature extraction.;time-dependent flow fields	Acceleration is a fundamental quantity of flow fields that captures Galilean invariant properties of particle motion. Considering the magnitude of this field, minima represent characteristic structures of the flow that can be classified as saddle- or vortex-like. We made the interesting observation that vortex-like minima are enclosed by particularly pronounced ridges. This makes it possible to define boundaries of vortex regions in a parameter-free way. Utilizing scalar field topology, a robust algorithm can be designed to extract such boundaries. They can be arbitrarily shaped. An efficient tracking algorithm allows us to display the temporal evolution of vortices. Various vortex models are used to evaluate the method. We apply our method to two-dimensional model systems from computational fluid dynamics and compare the results to those arising from existing definitions.	Kasten, J.;Reininghaus, J.;Hotz, I.;Hege, H.-C.	Zuse Inst. Berlin, Berlin, Germany|c|;;;	38028453100;37590998600;37282721800;37282272000
	InfoVis+SciVis	Dec. 2011	Adaptive Extraction and Quantification of Geophysical Vortices	10.1109/TVCG.2011.162	http://dx.doi.org/10.1109/TVCG.2011.162	2088	2095	6064973	digital simulation;geometry;geophysics computing;oceanography;turbulence;vortices	discrete two dimensional vortex extraction;geometry;geophysical vortices quantification;global ocean simulation;physics;reference model;turbulent flow;vortex strengths	Atmospheric modeling;Data mining;Data models;Data visualization;Feature extraction;Information analysis	Vortex extraction;feature extraction;statistical data analysis.	We consider the problem of extracting discrete two-dimensional vortices from a turbulent flow. In our approach we use a reference model describing the expected physics and geometry of an idealized vortex. The model allows us to derive a novel correlation between the size of the vortex and its strength, measured as the square of its strain minus the square of its vorticity. For vortex detection in real models we use the strength parameter to locate potential vortex cores, then measure the similarity of our ideal analytical vortex and the real vortex core for different strength thresholds. This approach provides a metric for how well a vortex core is modeled by an ideal vortex. Moreover, this provides insight into the problem of choosing the thresholds that identify a vortex. By selecting a target coefficient of determination (i.e., statistical confidence), we determine on a per-vortex basis what threshold of the strength parameter would be required to extract that vortex at the chosen confidence. We validate our approach on real data from a global ocean simulation and derive from it a map of expected vortex strengths over the global ocean.	Williams, S.;Petersen, M.;Bremer, P.-T.;Hecht, M.;Pascucci, V.;Ahrens, J.;Hlawitschka, M.;Hamann, B.	Inst. for Data Anal. & Visualization, Univ. of California, Davis, CA, USA|c|;;;;;;;	37534471500;38028525800;37564112000;38028545000;37284312600;37282713700;37403333700;37282068700
	InfoVis+SciVis	Dec. 2011	FoamVis: Visualization of 2D Foam Simulation Data	10.1109/TVCG.2011.204	http://dx.doi.org/10.1109/TVCG.2011.204	2096	2105	6064974	computational fluid dynamics;data visualisation;flow simulation;flow visualisation;foams;polymer solutions;set theory;suspensions	2D foam simulation data visualization capability;complex fluid flow;foam behavior;foam specific visualization software;large complex time dependent data set;material parameter;particulate suspension;polymer solution;standard solver software;surface evolver;time dependent 2D foam simulation data	Analytical models;Computational modeling;Data models;Data visualization;Image color analysis;Visualization	Surface Evolver;bubble-scale simulation;time-dependent visualizations.	Research in the field of complex fluids such as polymer solutions, particulate suspensions and foams studies how the flow of fluids with different material parameters changes as a result of various constraints. Surface Evolver, the standard solver software used to generate foam simulations, provides large, complex, time-dependent data sets with hundreds or thousands of individual bubbles and thousands of time steps. However this software has limited visualization capabilities, and no foam specific visualization software exists. We describe the foam research application area where, we believe, visualization has an important role to play. We present a novel application that provides various techniques for visualization, exploration and analysis of time-dependent 2D foam simulation data. We show new features in foam simulation data and new insights into foam behavior discovered using our application.	Lipsa, D.R.;Laramee, R.S.;Cox, S.J.;Davies, I.T.	Swansea Univ., Swansea, UK|c|;;;	38017004200;37267247900;38016817800;38021331800
	InfoVis+SciVis	Dec. 2011	WYSIWYG (What You See is What You Get) Volume Visualization	10.1109/TVCG.2011.261	http://dx.doi.org/10.1109/TVCG.2011.261	2106	2114	6064975	brightness;colour;data visualisation;feature extraction;rendering (computer graphics);transfer functions	2D images;WYSIWYG volume visualization system;direct volume rendering manipulation;feature clustering;feature identification;feature matching;optical properties;painting applications;sketch-based What You See Is What You Get approach;sparse sketching;transfer function parameter tuning;volume data exploration;volume data visualization	Data visualization;Image color analysis;Real time systems;Rendering (computer graphics);Semantics;Transfer functions	Feature space.;Human-computer interaction;Sketching input;Transfer functions;Volume rendering	In this paper, we propose a volume visualization system that accepts direct manipulation through a sketch-based What You See Is What You Get (WYSIWYG) approach. Similar to the operations in painting applications for 2D images, in our system, a full set of tools have been developed to enable direct volume rendering manipulation of color, transparency, contrast, brightness, and other optical properties by brushing a few strokes on top of the rendered volume image. To be able to smartly identify the targeted features of the volume, our system matches the sparse sketching input with the clustered features both in image space and volume space. To achieve interactivity, both special algorithms to accelerate the input identification and feature matching have been developed and implemented in our system. Without resorting to tuning transfer function parameters, our proposed system accepts sparse stroke inputs and provides users with intuitive, flexible and effective interaction during volume data exploration and visualization.	Hanqi Guo;Ningyu Mao;Xiaoru Yuan	Key Lab. of Machine Perception (Minist. of Educ.), Peking Univ., Beijing, China|c|;;	37595201300;38027433600;37403856700
	InfoVis+SciVis	Dec. 2011	Interactive Volume Visualization of General Polyhedral Grids	10.1109/TVCG.2011.216	http://dx.doi.org/10.1109/TVCG.2011.216	2115	2124	6064976	data structures;data visualisation;interactive systems;simulation	GPU-based ray casting;TSFSL;a priori tetrahedralization;face-based data structure;general polyhedral grids;interactive volume visualization;simulation packages;two-sided face sequence lists;volumetric data visualization	Data visualization;Geometry;Graphics processing unit;Rendering (computer graphics)	GPU-based visualization.;Volume rendering;polyhedral grids;unstructured grids	This paper presents a novel framework for visualizing volumetric data specified on complex polyhedral grids, without the need to perform any kind of a priori tetrahedralization. These grids are composed of polyhedra that often are non-convex and have an arbitrary number of faces, where the faces can be non-planar with an arbitrary number of vertices. The importance of such grids in state-of-the-art simulation packages is increasing rapidly. We propose a very compact, face-based data structure for representing such meshes for visualization, called two-sided face sequence lists (TSFSL), as well as an algorithm for direct GPU-based ray-casting using this representation. The TSFSL data structure is able to represent the entire mesh topology in a 1D TSFSL data array of face records, which facilitates the use of efficient 1D texture accesses for visualization. In order to scale to large data sizes, we employ a mesh decomposition into bricks that can be handled independently, where each brick is then composed of its own TSFSL array. This bricking enables memory savings and performance improvements for large meshes. We illustrate the feasibility of our approach with real-world application results, by visualizing highly complex polyhedral data from commercial state-of-the-art simulation packages.	Muigg, P.;Hadwiger, M.;Doleisch, H.;Groller, E.	Vienna Univ. of Technol., Vienna, Austria|c|;;;	37546620600;37394809600;37546620400;37284271200
	InfoVis+SciVis	Dec. 2011	Image Plane Sweep Volume Illumination	10.1109/TVCG.2011.211	http://dx.doi.org/10.1109/TVCG.2011.211	2125	2134	6064977	computer graphic equipment;coprocessors;image processing;ray tracing;rendering (computer graphics)	GPU;IPSVI;image comprehension;image plane sweep volume illumination;image quality;lighting effects;ray casting process;volume rendering technique;volumetric illumination models	Equations;Light sources;Mathematical model;Rendering (computer graphics);Synchronization	Advanced illumination.;GPU-based ray-casting;Interactive volume rendering	In recent years, many volumetric illumination models have been proposed, which have the potential to simulate advanced lighting effects and thus support improved image comprehension. Although volume ray-casting is widely accepted as the volume rendering technique which achieves the highest image quality, so far no volumetric illumination algorithm has been designed to be directly incorporated into the ray-casting process. In this paper we propose image plane sweep volume illumination (IPSVI), which allows the integration of advanced illumination effects into a GPU-based volume ray-caster by exploiting the plane sweep paradigm. Thus, we are able to reduce the problem complexity and achieve interactive frame rates, while supporting scattering as well as shadowing. Since all illumination computations are performed directly within a single rendering pass, IPSVI does not require any preprocessing nor does it need to store intermediate results within an illumination volume. It therefore has a significantly lower memory footprint than other techniques. This makes IPSVI directly applicable to large data sets. Furthermore, the integration into a GPU-based ray-caster allows for high image quality as well as improved rendering performance by exploiting early ray termination. This paper discusses the theory behind IPSVI, describes its implementation, demonstrates its visual results and provides performance measurements.	Sunden, E.;Ynnerman, A.;Ropinski, T.	Sci. Visualization Group, Linkoping Univ., Linkoping, Sweden|c|;;	38243026500;37284192000;38471794200
	InfoVis+SciVis	Dec. 2011	Interactive Multiscale Tensor Reconstruction for Multiresolution Volume Visualization	10.1109/TVCG.2011.214	http://dx.doi.org/10.1109/TVCG.2011.214	2135	2143	6064978	computer graphic equipment;coprocessors;data visualisation;interactive systems;natural sciences computing;rendering (computer graphics)	CUDA;GPU accelerated out-of-core multiresolution rendering framework;GPU accelerated tensor reconstruction;computational simulations;constrained memory footprint;data transfer bandwidth;gigabyte sized microtomographic volumes;hierarchical brick tensor decomposition approach;high resolution 3D imaging devices;interactive multiscale tensor reconstruction;interactive visual analysis;multiresolution volume visualization;out-of-core memory footprint;tensor approximation	Approximation methods;Graphics processing unit;Instruction sets;Quantization;Rendering (computer graphics);Tensile stress	GPU/CUDA;interactive volume visualization;multiresolution rendering.;multiscale;tensor reconstruction	Large scale and structurally complex volume datasets from high-resolution 3D imaging devices or computational simulations pose a number of technical challenges for interactive visual analysis. In this paper, we present the first integration of a multiscale volume representation based on tensor approximation within a GPU-accelerated out-of-core multiresolution rendering framework. Specific contributions include (a) a hierarchical brick-tensor decomposition approach for pre-processing large volume data, (b) a GPU accelerated tensor reconstruction implementation exploiting CUDA capabilities, and (c) an effective tensor-specific quantization strategy for reducing data transfer bandwidth and out-of-core memory footprint. Our multiscale representation allows for the extraction, analysis and display of structural features at variable spatial scales, while adaptive level-of-detail rendering methods make it possible to interactively explore large datasets within a constrained memory footprint. The quality and performance of our prototype system is evaluated on large structurally complex datasets, including gigabyte-sized micro-tomographic volumes.	Suter, S.K.;Iglesias Guitian, J.A.;Marton, F.;Agus, M.;Elsener, A.;Zollikofer, C.P.E.;Gopi, M.;Gobbetti, E.;Pajarola, Renato	Univ. of Zurich, Zurich, Switzerland|c|;;;;;;;;	38017011900;38017011700;37550808100;37991435500;38017012300;38017013500;37271691400;37346861300;37282193800
	InfoVis+SciVis	Dec. 2011	An Efficient Direct Volume Rendering Approach for Dichromats	10.1109/TVCG.2011.164	http://dx.doi.org/10.1109/TVCG.2011.164	2144	2152	6064979	colour vision;data visualisation;image classification;image colour analysis;image enhancement;rendering (computer graphics);transfer functions;vision defects	CVD friendly effect;classification information;color blending;color composition mode;color transfer function;color vision deficiency;computational complexity;dichromats;direct volume rendering;image enhancement;image recoloring techniques	Data visualization;Image color analysis;Linear systems;Rendering (computer graphics);Transfer functions;Volume measurement	Dichromacy;direct volume rendering;image recoloring.;volume classification	Color vision deficiency (CVD) affects a high percentage of the population worldwide. When seeing a volume visualization result, persons with CVD may be incapable of discriminating the classification information expressed in the image if the color transfer function or the color blending used in the direct volume rendering is not appropriate. Conventional methods used to address this problem adopt advanced image recoloring techniques to enhance the rendering results frame-by-frame; unfortunately, problematic perceptual results may still be generated. This paper proposes an alternative solution that complements the image recoloring scheme by reconfiguring the components of the direct volume rendering (DVR) pipeline. Our approach optimizes the mapped colors of a transfer function to simulate CVD-friendly effect that is generated by applying the image recoloring to the results with the initial transfer function. The optimization process has a low computational complexity, and only needs to be performed once for a given transfer function. To achieve detail-preserving and perceptually natural semi-transparent effects, we introduce a new color composition mode that works in the color space of dichromats. Experimental results and a pilot study demonstrates that our approach can yield dichromats-friendly and consistent volume visualization in real-time.	Weifeng Chen;Wei Chen;Hujun Bao	State Key Lab. of CAD&CG, Zhejiang Univ., Hangzhou, China|c|;;	38024756400;37279188600;37271755400
	InfoVis+SciVis	Dec. 2011	Interactive Virtual Probing of 4D MRI Blood-Flow	10.1109/TVCG.2011.215	http://dx.doi.org/10.1109/TVCG.2011.215	2153	2162	6064980	biomedical MRI;blood;blood vessels;data visualisation;flow instability;flow visualisation;haemodynamics;virtual reality	4D MRI blood-flow behaviour;4D velocity field;anatomical structure;anatomical structure segmentation;blood-flow parameter;cardiovascular disease;flow visualization approach;hard-to-automate process;hemodynamics;interactive virtual probing;laborious segmentation process;malformed morphology;object navigation;thoracic artery;time-resolved flow information;visual exploration	Blood flow;Data visualization;Magnetic resonance imaging;Three dimensional displays	Flow visualization;Illustrative visualization;Multivalued images;Phase-contrast cine MRI.;Probing	Better understanding of hemodynamics conceivably leads to improved diagnosis and prognosis of cardiovascular diseases. Therefore, an elaborate analysis of the blood-flow in heart and thoracic arteries is essential. Contemporary MRI techniques enable acquisition of quantitative time-resolved flow information, resulting in 4D velocity fields that capture the blood-flow behavior. Visual exploration of these fields provides comprehensive insight into the unsteady blood-flow behavior, and precedes a quantitative analysis of additional blood-flow parameters. The complete inspection requires accurate segmentation of anatomical structures, encompassing a time-consuming and hard-to-automate process, especially for malformed morphologies. We present a way to avoid the laborious segmentation process in case of qualitative inspection, by introducing an interactive virtual probe. This probe is positioned semi-automatically within the blood-flow field, and serves as a navigational object for visual exploration. The difficult task of determining position and orientation along the view-direction is automated by a fitting approach, aligning the probe with the orientations of the velocity field. The aligned probe provides an interactive seeding basis for various flow visualization approaches. We demonstrate illustration-inspired particles, integral lines and integral surfaces, conveying distinct characteristics of the unsteady blood-flow. Lastly, we present the results of an evaluation with domain experts, valuing the practical use of our probe and flow visualization techniques.	van Pelt, R.;Olivan Bescos, J.;Breeuwer, M.;Clough, R.E.;Groller, M.E.;Vilanova, A.	Dept. of Biomed. Eng., Eindhoven Univ. of Technol., Eindhoven, Netherlands|c|;;;;;	37390973400;37591606800;37374875300;37603313200;37282552200;37282551500
