Paper ID	Conference	Year	Title	DOI	Link	First Page	Last Page	IEEE Xplore Article Number	INSPEC Controlled	INSPEC Non-Controlled	IEEE Terms	Author Keywords	Abstract	Author Names	Author Affiliations	Author IDs
	InfoVis+SciVis	Nov.-Dec. 2007	Hotmap: Looking at Geographic Attention	10.1109/TVCG.2007.70561	http://dx.doi.org/10.1109/TVCG.2007.70561	1184	1191	4376139	data acquisition;data visualisation;geographic information systems;interactive systems	GIS;Hotmap;URL;data acquisition;geographic attention;geographic visualization;imagery acquisition;logarithmic color scheme;low-saturation background image;mapping system imagery pyramid;online interactive mapping system;tuning image	Cities and towns;Failure analysis;Geographic Information Systems;Geography;Image analysis;Image color analysis;Navigation;Space heating;Uniform resource locators;Visualization	GIS;Geographical visualization;heatmap;online mapping systems;server log analysis;social navigation	Understanding how people use online maps allows data acquisition teams to concentrate their efforts on the portions of the map that are most seen by users. Online maps represent vast databases, and so it is insufficient to simply look at a list of the most-accessed URLs. Hotmap takes advantage of the design of a mapping system's imagery pyramid to superpose a heatmap of the log files over the original maps. Users' behavior within the system can be observed and interpreted. This paper discusses the imagery acquisition task that motivated Hotmap, and presents several examples of information that Hotmap makes visible. We discuss the design choices behind Hotmap, including logarithmic color schemes; low-saturation background images; and tuning images to explore both infrequently-viewed and frequently-viewed spaces.	Fisher, D.	Microsoft Res., Redmond|c|	37542391000
	InfoVis+SciVis	Nov.-Dec. 2007	VisLink: Revealing Relationships Amongst Visualizations	10.1109/TVCG.2007.70521	http://dx.doi.org/10.1109/TVCG.2007.70521	1192	1199	4376140	data visualisation;query formulation	VisLink;data visualizations;information encoding;inter-representational query;search filters;spreading activation	Computer science;Data visualization;Encoding;Filters;Information analysis;Statistics;Two dimensional displays	3D visualization;Graph visualization;edge aggregation.;hierarchies;node-link diagrams;structural comparison	We present VisLink, a method by which visualizations and the relationships between them can be interactively explored. VisLink readily generalizes to support multiple visualizations, empowers inter-representational queries, and enables the reuse of the spatial variables, thus supporting efficient information encoding and providing for powerful visualization bridging. Our approach uses multiple 2D layouts, drawing each one in its own plane. These planes can then be placed and re-positioned in 3D space: side by side, in parallel, or in chosen placements that provide favoured views. Relationships, connections, and patterns between visualizations can be revealed and explored using a variety of interaction techniques including spreading activation and search filters.	Collins, C.	Univ. of Toronto, Toronto|c|	
	InfoVis+SciVis	Nov.-Dec. 2007	Visualization of Heterogeneous Data	10.1109/TVCG.2007.70617	http://dx.doi.org/10.1109/TVCG.2007.70617	1200	1207	4376141	data integrity;data visualisation	Maya Viz u-forms;data attributes mapping;data integration;data visualization;resource description framework;schema matching problem;semantic Web	Data models;Data visualization;Government;Mashups;Resource description framework;Semantic Web;Space technology;Visual databases;Web services;Wikipedia	Data integration;RDF;attribute inference	Both the resource description framework (RDF), used in the semantic web, and Maya Viz u-forms represent data as a graph of objects connected by labeled edges. Existing systems for flexible visualization of this kind of data require manual specification of the possible visualization roles for each data attribute. When the schema is large and unfamiliar, this requirement inhibits exploratory visualization by requiring a costly up-front data integration step. To eliminate this step, we propose an automatic technique for mapping data attributes to visualization attributes. We formulate this as a schema matching problem, finding appropriate paths in the data model for each required visualization attribute in a visualization template.	Cammarano, M.	Stanford Univ., Stanford|c|	
	InfoVis+SciVis	Nov.-Dec. 2007	Sequential Document Visualization	10.1109/TVCG.2007.70592	http://dx.doi.org/10.1109/TVCG.2007.70592	1208	1215	4376142	data visualisation;document handling;statistical analysis;time series	discrete categorical time series;histogram vectors;multinomial simplex summarization;sequential document visualization;statistical models	Amino acids;Data visualization;Frequency;Histograms;Multidimensional systems;Principal component analysis;Proteins;Statistics;Time series analysis	Document visualization;local fitting.;multi-resolution analysis	Documents and other categorical valued time series are often characterized by the frequencies of short range sequential patterns such as n-grams. This representation converts sequential data of varying lengths to high dimensional histogram vectors which are easily modeled by standard statistical models. Unfortunately, the histogram representation ignores most of the medium and long range sequential dependencies making it unsuitable for visualizing sequential data. We present a novel framework for sequential visualization of discrete categorical time series based on the idea of local statistical modeling. The framework embeds categorical time series as smooth curves in the multinomial simplex summarizing the progression of sequential trends. We discuss several visualization techniques based on the above framework and demonstrate their usefulness for document visualization.	Yi Mao;Dillon, J.V.;Lebanon, G.	Purdue Univ., West Lafayette|c|;;	37957484800;37954686000;37427770800
	InfoVis+SciVis	Nov.-Dec. 2007	A Taxonomy of Clutter Reduction for Information Visualisation	10.1109/TVCG.2007.70535	http://dx.doi.org/10.1109/TVCG.2007.70535	1216	1223	4376143	data structures;data visualisation;pattern classification	clutter reduction method;data classification;information visualisation;large datasets;multivariate data;visual representation	Algorithm design and analysis;Computer displays;Data visualization;Government;Hardware;Performance analysis;Prototypes;Software;Taxonomy;Usability	Clutter reduction;information visualisation;large datasets;occlusion;taxonomy.	Information visualisation is about gaining insight into data through a visual representation. This data is often multivariate and increasingly, the datasets are very large. To help us explore all this data, numerous visualisation applications, both commercial and research prototypes, have been designed using a variety of techniques and algorithms. Whether they are dedicated to geo-spatial data or skewed hierarchical data, most of the visualisations need to adopt strategies for dealing with overcrowded displays, brought about by too much data to fit in too small a display space. This paper analyses a large number of these clutter reduction methods, classifying them both in terms of how they deal with clutter reduction and more importantly, in terms of the benefits and losses. The aim of the resulting taxonomy is to act as a guide to match techniques to problems where different criteria may have different importance, and more importantly as a means to critique and hence develop existing and new techniques.	Ellis, G.;Dix, A.	Lancaster Univ, Lancaster|c|;	37283380700;37283381700
	InfoVis+SciVis	Nov.-Dec. 2007	Toward a Deeper Understanding of the Role of Interaction in Information Visualization	10.1109/TVCG.2007.70515	http://dx.doi.org/10.1109/TVCG.2007.70515	1224	1231	4376144	data visualisation;human computer interaction	Infovis community;Infovis interaction techniques;Infovis systems;information visualization;taxonomy	Computer displays;Computer graphics;Conference proceedings;Data visualization;Filters;Human computer interaction;Rendering (computer graphics);Research and development;Taxonomy;Visual analytics	Information visualization;interaction;interaction techniques;taxonomy;visual analytics	Even though interaction is an important part of information visualization (Infovis), it has garnered a relatively low level of attention from the Infovis community. A few frameworks and taxonomies of Infovis interaction techniques exist, but they typically focus on low-level operations and do not address the variety of benefits interaction provides. After conducting an extensive review of Infovis systems and their interactive capabilities, we propose seven general categories of interaction techniques widely used in Infovis: 1) Select, 2) Explore, 3) Reconfigure, 4) Encode, 5) Abstract/Elaborate, 6) Filter, and 7) Connect. These categories are organized around a user's intent while interacting with a system rather than the low-level interaction techniques provided by a system. The categories can act as a framework to help discuss and evaluate interaction techniques and hopefully lay an initial foundation toward a deeper understanding and a science of interaction.	Ji Soo Yi	Georgia Inst. of Technol., Atlanta|c|	
	InfoVis+SciVis	Nov.-Dec. 2007	Interactive Tree Comparison for Co-located Collaborative Information Visualization	10.1109/TVCG.2007.70568	http://dx.doi.org/10.1109/TVCG.2007.70568	1232	1239	4376145	data visualisation;groupware	colocated collaborative information visualization;interactive tree comparison;shared interactive tabletop display	Biomedical imaging;Collaboration;Collaborative tools;Collaborative work;Data analysis;Data visualization;Displays;Information analysis;Information processing;Technological innovation	Information visualization;co-located work;collaboration;hierarchical data comparison	In many domains, increased collaboration has lead to more innovation by fostering the sharing of knowledge, skills, and ideas. Shared analysis of information visualizations does not only lead to increased information processing power, but team members can also share, negotiate, and discuss their views and interpretations on a dataset and contribute unique perspectives on a given problem. Designing technologies to support collaboration around information visualizations poses special challenges and relatively few systems have been designed. We focus on supporting small groups collaborating around information visualizations in a co-located setting, using a shared interactive tabletop display. We introduce an analysis of challenges and requirements for the design of co-located collaborative information visualization systems. We then present a new system that facilitates hierarchical data comparison tasks for this type of collaborative work. Our system supports multi-user input, shared and individual views on the hierarchical data visualization, flexible use of representations, and flexible workspace organization to facilitate group work around visualizations.	Isenberg, P.;Carpendale, S.	Univ. of Calgary, Calgary|c|;	38268343800;37285000100
	InfoVis+SciVis	Nov.-Dec. 2007	Animated Transitions in Statistical Data Graphics	10.1109/TVCG.2007.70539	http://dx.doi.org/10.1109/TVCG.2007.70539	1240	1247	4376146	computer animation;data visualisation;statistical analysis	DynaVis;animated transitions;bar charts;graphical perception;pie charts;scatter plots;statistical data graphics;visualization system	Animation;Collaboration;Data visualization;Drilling;Graphics;Guidelines;Information analysis;Marketing and sales;Scattering;Taxonomy	Statistical data graphics;animation;design;experiment;information visualization;transitions		Heer, J.;Robertson, G.G.	Univ. of California at Berkeley, Berkeley|c|;	37550791300;37448060300
	InfoVis+SciVis	Nov.-Dec. 2007	Browsing Zoomable Treemaps: Structure-Aware Multi-Scale Navigation Techniques	10.1109/TVCG.2007.70540	http://dx.doi.org/10.1109/TVCG.2007.70540	1248	1253	4376147	data structures;data visualisation;navigation;user interfaces	hierarchical data represention;interactive navigation;structure-aware multiscale navigation;zoomable treemap browsing;zoomable treemaps;zoomable user interfaces	Data visualization;File systems;Filling;Layout;Navigation;Tree graphs;User interfaces	Information visualization;multi-scale interaction;structure-aware navigation;zoomable treemaps.	Treemaps provide an interesting solution for representing hierarchical data. However, most studies have mainly focused on layout algorithms and paid limited attention to the interaction with treemaps. This makes it difficult to explore large data sets and to get access to details, especially to those related to the leaves of the trees. We propose the notion of zoomable treemaps (ZTMs), an hybridization between treemaps and zoomable user interfaces that facilitates the navigation in large hierarchical data sets. By providing a consistent set of interaction techniques, ZTMs make it possible for users to browse through very large data sets (e.g., 700,000 nodes dispatched amongst 13 levels). These techniques use the structure of the displayed data to guide the interaction and provide a way to improve interactive navigation in treemaps.	Blanch, R.;Lecolinet, E.	Univ. of Grenoble 1, Grenoble|c|;	37945254300;38342554200
	InfoVis+SciVis	Nov.-Dec. 2007	Visualizing Causal Semantics Using Animations	10.1109/TVCG.2007.70528	http://dx.doi.org/10.1109/TVCG.2007.70528	1254	1261	4376148	behavioural sciences computing;computer animation;data visualisation	Michotte rules;animation;causal amplification;causal dampening;causal multiplicity;causal semantics visualization;causal strength;complex causal relations;static graphs	Animation;Fires;Humans;Iron;Motion pictures;Physics;Spatiotemporal phenomena;Tires;Uncertainty;Visualization	Causality;animated graphs;graph semantics.;perception;semantics;visualization;visualizing cause and effect	Michotte's theory of ampliation suggests that causal relationships are perceived by objects animated under appropriate spatiotemporal conditions. We extend the theory of ampliation and propose that the immediate perception of complex causal relations is also dependent on a set of structural and temporal rules. We designed animated representations, based on Michotte's rules, for showing complex causal relationships or causal semantics. In this paper we describe a set of animations for showing semantics such as causal amplification, causal strength, causal dampening, and causal multiplicity. In a two part study we compared the effectiveness of both the static and animated representations. The first study (N=44) asked participants to recall passages that were previously displayed using both types of representations. Participants were 8% more accurate in recalling causal semantics when they were presented using animations instead of static graphs. In the second study (N=112) we evaluated the intuitiveness of the representations. Our results showed that while users were as accurate with the static graphs as with the animations, they were 9% faster in matching the correct causal statements in the animated condition. Overall our results show that animated diagrams that are designed based on perceptual rules such as those proposed by Michotte have the potential to facilitate comprehension of complex causal relations.	Kadaba, N.R.	Univ. of Manitoba, Winnipeg|c|	
	InfoVis+SciVis	Nov.-Dec. 2007	Spatialization Design: Comparing Points and Landscapes	10.1109/TVCG.2007.70596	http://dx.doi.org/10.1109/TVCG.2007.70596	1262	1269	4376149	colour graphics;data visualisation	colour scale;grey scale;information landscapes;non-spatial data;non-trivial search;point estimation task;point-based displays;spatial layout;spatialization design;spatialized data;visual representations	Data visualization;Encoding;Fuel economy;Spatial databases;Surface fitting;Surface topography;Three dimensional displays;Two dimensional displays;Usability;Visual databases	2D;3D;Colour;Greyscale;Information Landscape;Numerosity;Points;Spatialization;Surface;User Study	Spatializations represent non-spatial data using a spatial layout similar to a map. We present an experiment comparing different visual representations of spatialized data, to determine which representations are best for a non-trivial search and point estimation task. Primarily, we compare point-based displays to 2D and 3D information landscapes. We also compare a colour (hue) scale to a grey (lightness) scale. For the task we studied, point-based spatializations were far superior to landscapes, and 2D landscapes were superior to 3D landscapes. Little or no benefit was found for redundantly encoding data using colour or greyscale combined with landscape height. 3D landscapes with no colour scale (height-only) were particularly slow and inaccurate. A colour scale was found to be better than a greyscale for all display types, but a greyscale was helpful compared to height-only. These results suggest that point-based spatializations should be chosen over landscape representations, at least for tasks involving only point data itself rather than derived information about the data space.	Tory, M.;Sprague, D.W.;Fuqu Wu;Wing Yan So;Munzner, T.	Victoria Univ., Victoria|c|;;;;	37275861300;37568763300;37956239000;37952248400;37349490300
	InfoVis+SciVis	Nov.-Dec. 2007	Weaving Versus Blending: a quantitative assessment of the information carrying capacities of two alternative methods for conveying multivariate data with color.	10.1109/TVCG.2007.70623	http://dx.doi.org/10.1109/TVCG.2007.70623	1270	1277	4376150	data visualisation;image colour analysis;image texture	color blending;color mixing;color weaving;encoding;image texture;information carrying capacity;multivariate data visualization;quantitative assessment	Astronomy;Color;Data visualization;Displays;Encoding;Frequency;Geology;Meteorology;Weaving	Color;color blending.;color weaving;perception;visualization	In many applications, it is important to understand the individual values of, and relationships between, multiple related scalar variables defined across a common domain. Several approaches have been proposed for representing data in these situations. In this paper we focus on strategies for the visualization of multivariate data that rely on color mixing. In particular, through a series of controlled observer experiments, we seek to establish a fundamental understanding of the information-carrying capacities of two alternative methods for encoding multivariate information using color: color blending and color weaving. We begin with a baseline experiment in which we assess participants' abilities to accurately read numerical data encoded in six different basic color scales defined in the L*a*b* color space. We then assess participants' abilities to read combinations of 2, 3, 4 and 6 different data values represented in a common region of the domain, encoded using either color blending or color weaving. In color blending a single mixed color is formed via linear combination of the individual values in L*a*b* space, and in color weaving the original individual colors are displayed side-by-side in a high frequency texture that fills the region. A third experiment was conducted to clarify some of the trends regarding the color contrast and its effect on the magnitude of the error that was observed in the second experiment. The results indicate that when the component colors are represented side-by-side in a high frequency texture, most participants' abilities to infer the values of individual components are significantly improved, relative to when the colors are blended. Participants' performance was significantly better with color weaving particularly when more than 2 colors were used, and even when the individual colors subtended only 3 minutes of visual angle in the texture. However, the information-carrying capacity of the color weaving approach has its limits. - - We found that participants' abilities to accurately interpret each of the individual components in a high frequency color texture typically falls off as the number of components increases from 4 to 6. We found no significant advantages, in either color blending or color weaving, to using color scales based on component hues thatare more widely separated in the L*a*b* color space. Furthermore, we found some indications that extra difficulties may arise when opponent hues are employed.	Hagh-Shenas, H.	Boston Sci. Corp., Natick|c|	
