Paper ID	Conference	Year	Title	DOI	Link	First Page	Last Page	IEEE Xplore Article Number	INSPEC Controlled	INSPEC Non-Controlled	IEEE Terms	Author Keywords	Abstract	Author Names	Author Affiliations	Author IDs
	InfoVis	30-31 Oct. 1995	Research report. DataSpace: 3-D visualizations of large databases	10.1109/INFVIS.1995.528690	http://dx.doi.org/10.1109/INFVIS.1995.528690	82	88	528690	computer displays;data analysis;data visualisation;query processing;very large databases	3D graph layout;3D graphic operations;DataSpace;continuous navigation facilities;display space;image comparison;image merging;information panels;interactive 3D visualization;large database analysis;large databases;layout step;performance issues;query step;rendering step;selective rearrangements;transparency	Data analysis;Displays;Graphics;Image databases;Layout;Navigation;Prototypes;Scattering;Visual databases;Visualization		DataSpace is a system for interactive 3-D visualization and analysis of large databases. DataSpace utilizes the display space by placing panels of information, possibly generated by different visualization applications, in a 3-D graph layout, and providing continuous navigation facilities. Selective rearrangements and transparency can be used to reduce occlusion or to compare or merge a set of images (e.g. line graphs or scatter plots) that are aligned and stacked in depth. A prototype system supporting the basic 3-D graphic operations (layout, zoom, rotation, translation, transparency) has been implemented. We provide several illustrative examples of DataSpace displays taken from the current system. We present the 3-D display paradigm, describe the query, layout and rendering steps required to create a display, and discuss some performance issues.	Anupam, V.;Dar, S.;Petajan, E.	AT&T Bell Labs., Murray Hill, NJ, USA|c|;;	37352354300;38180070000;37329242700
	InfoVis	30-31 Oct. 1995	Case study. Narcissus: visualising information	10.1109/INFVIS.1995.528691	http://dx.doi.org/10.1109/INFVIS.1995.528691	90	96	528691	adaptive systems;concurrent engineering;data visualisation;information networks;information retrieval;information systems;programming environments;self-adjusting systems;virtual reality;visual programming	Narcissus;World Wide Web;complex information spaces;concurrent engineering;data manipulation;information systems;information visualisation;intuitive understanding;large computer based data sets;navigation;object manipulation;software systems;user support;visualisation tools	Computer aided software engineering;Computer science;Concurrent engineering;Information filtering;Information filters;Information systems;Maintenance engineering;Navigation;Software systems;Visualization;Web sites		It is becoming increasingly important that support is provided for users who are dealing with complex information spaces. The need is driven by the growing number of domains where there is a requirement for users to understand, navigate and manipulate large sets of computer based data; by the increasing size and complexity of this information and by the pressures to use this information efficiently. The paradigmatic example is the World Wide Web, but other domains include software systems, information systems and concurrent engineering. One approach to providing this support is to provide sophisticated visualisation tools which lead the users to form an intuitive understanding of the structure and behaviour of their domain and which provide mechanisms which allow them to manipulate objects within their system. The paper describes such a tool and a number of visualisation techniques that it implements.	Hendley, R.J.;Drew, N.S.;Wood, A.M.;Beale, R.	Sch. of Comput. Sci., Birmingham Univ., UK|c|;;;	37352143000;37357792700;37349028500;37356853400
	InfoVis	30-31 Oct. 1995	Case study. Visualising cyberspace: information visualisation in the Harmony Internet browser	10.1109/INFVIS.1995.528692	http://dx.doi.org/10.1109/INFVIS.1995.528692	97	104	528692	Internet;data structures;data visualisation;hypermedia;information retrieval;information systems	Gopher spaces;Harmony Internet browser;Harmony client;Hyper-G Internet information system;WWW spaces;cyberspace visualisation;data models;information systems;information visualisation;location feedback;navigational facilities	Data models;Data visualization;Explosives;Feedback;Information filtering;Information filters;Information systems;Internet;Navigation;World Wide Web		The explosive growth of information systems on the Internet has clearly demonstrated the need to organise, filter, and present information in ways which allow users to cope with the sheer quantities of information available. The scope for visualisation of Gopher and WWW spaces is restricted by the limitations of their respective data models. The far richer data model supported by the Hyper-G Internet information system is exploited by its Harmony client to provide a number of tightly-coupled, two- and three-dimensional visualisation and navigational facilities, which help provide location feedback and alleviate user disorientation.	Andrews, K.	Inst. for Inf. Process. & Comput. Supported New Media, Graz Univ. of Technol., Austria|c|	37340122200
	InfoVis	30-31 Oct. 1995	Case study: fishing for information on the Internet	10.1109/INFVIS.1995.528693	http://dx.doi.org/10.1109/INFVIS.1995.528693	105	111	528693	Internet;data visualisation;information retrieval;online front-ends	FISH search visualization tool;Internet;color;data attributes;document hierarch;hierarchically structured information viewing;indentation;information overload management;large document spaces;order;returned documents;search requests;search tools;size;user navigation	Contracts;Data visualization;Databases;Displays;Information management;Internet;Marine animals;Navigation;Network servers;Road transportation		As the Internet continues to grow, the amount of accessible information becomes increasingly vast. Search tools exist that allow users to find relevant information. However, a search can often produce such a large amount of data that it becomes hard to ferret out the most appropriate and highest quality information. In addition, some search tools lose valuable information when displaying the results to the user. The paper describes a search visualization tool, called FISH, for viewing hierarchically structured information and managing information overload. FISH (Forager for the Information Super Highway) allows users to visualize the results of search requests across large document spaces in a way that preserves the structure of the information space. FISH displays the returned documents as rectangles, using a combination of order, indentation, size, and color to denote document hierarchy, the score of the documents with respect to the search, and other data attributes. In addition, the user can navigate through the document space for in-depth probing and refinement.	Mitchell, R.;Day, D.;Hirschman, L.	Mitre Corp., Bedford, MA, USA|c|;;	37341386400;37343297300;37352245200
	InfoVis	30-31 Oct. 1995	Case study. A WWW viewpoint on scientific visualization: an EPA case study for technology transfer	10.1109/INFVIS.1995.528694	http://dx.doi.org/10.1109/INFVIS.1995.528694	112	114	528694	Internet;Unix;data visualisation;environmental science computing;government data processing;information dissemination;information retrieval;microcomputer applications;operating systems (computers);public administration;technology transfer;workstations	EPA case study;World Wide Web;decision makers;environmental scientists;high performance UNIX workstations;intelligent visualization capability access;knowledge dissemination;personal computers;policy analysts;scientific visualization capabilities;technology transfer	Computer aided software engineering;Data visualization;Hardware;Local area networks;Microcomputers;Personal communication networks;Software tools;Technology transfer;Visualization;Web sites;Workstations;World Wide Web		The paper examines how to provide scientific visualization capabilities to environmental scientists, policy analysts and decision makers with personal computers (PCs) on their desktops. An approach for using the World Wide Web (WWW) for disseminating knowledge on scientific visualization and for intelligent access to visualization capabilities on high performance (UNIX) workstations is outlined.	Rhyne, T.M.	Lockheed Martin, Research Triangle Park, NC, USA|c|	37282569700
	InfoVis	30-31 Oct. 1995	Case study: an empirical investigation of thumbnail image recognition	10.1109/INFVIS.1995.528695	http://dx.doi.org/10.1109/INFVIS.1995.528695	115	121	528695	data compression;data visualisation;edge detection;image coding;user interfaces;visual databases	edge-detecting smoothing;image databases;image reduction;image selection;lossy image compression;parent image treatment;searching;static codebook compression;thumbnail creation;thumbnail image recognition;user interface	Background noise;Bandwidth;Image coding;Image databases;Image recognition;Object recognition;Pixel;Smoothing methods;User interfaces;Visual databases;Web sites		The use of thumbnails (i.e., miniatures) in the user-interface of image databases allows searching and selection of images without the need for naming policies. Treating parent images prior to reduction with edge-detecting smoothing, lossy image compression, or static codebook compression resulted in thumbnails where the distortion caused by reduction was lessened. An experiment assessing these techniques found resulting thumbnails could be recognised more quickly and accurately than thumbnails of the same parent images that had been reduced without treatment. This pretreatment in thumbnail creation is offered as an improvement.	Burton, C.A.;Johnston, L.J.;Sonenberg, E.A.	Melbourne Univ., Parkville, Vic., Australia|c|;;	37356957100;37353729500;37352317600
	InfoVis	30-31 Oct. 1995	Case study: visualizing Internet resources	10.1109/INFVIS.1995.528696	http://dx.doi.org/10.1109/INFVIS.1995.528696	122	128	528696	Internet;data visualisation;information analysis;information retrieval	Internet resource visualisation;World-Wide Web hyperspace;browsing;document linking;documents;hyperspace hierarchical structure;information resource interaction;new information analysis;new information discovery;personal information hyperspace;retrieved documents;user-centric approach;visual representation	Application software;Computer aided software engineering;Drives;Information analysis;Information resources;Information retrieval;Internet;Joining processes;Space technology;Visualization;World Wide Web		The goal is to improve the ability of people from all walks of life and interests to access, search, and use the information distributed in Internet resources. The process of interacting with information resources starts with browsing, continues with digesting and assimilating pieces of information, terminates with generation of new information, and begins anew with analysis of pre-existing and new information. Our approach is user-centric-taking users needs into account by allowing them to interact with the information contained in large arrays of documents. The visualization process is an integral part of the overall process. We have covered three related categories in this methodology. The first one is browsing through the World-Wide Web (WWW) hyperspace without becoming lost, based on a visual representation of the hyperspace hierarchical structure (hyperspace view). The second category is overcoming the rigidity of the WWW by allowing the user to construct interactively and visually a personal hyperspace of information, linking the documents according to the application or problem domain, or to the user's own perception, experience, culture, or way of thinking. The third category includes discovery and analysis of new information and relationships in retrieved documents by aggregating relevant information and representing it visually.	Gershon, N.;LeVasseur, J.;Winstead, J.;Croall, J.;Pernicks, A.;Ruh, W.	Mitre Corp., McLean, VA, USA|c|;;;;;	37352200300;37354541000;37352200800;37352200200;37352199600;37346508500
	InfoVis	30-31 Oct. 1995	Case study: 3D displays of Internet traffic	10.1109/INFVIS.1995.528697	http://dx.doi.org/10.1109/INFVIS.1995.528697	129	131	528697	Internet;computer animation;data visualisation;stereo image processing;telecommunication computing;telecommunication traffic	3D displays;Internet traffic;arc height;geographic context;globe surface translucency;large data sets;line crossing clutter reduction;navigation;network traffic visualisation;time indicator;world-wide communications;world-wide network data	Context modeling;Data visualization;Explosives;IP networks;Internet;Navigation;Telecommunication traffic;Three dimensional displays;Traffic control;Two dimensional displays		The explosive growth in world-wide communications, especially the Internet, has highlighted the need for techniques to visualize network traffic. The traditional node and link network displays work well for small datasets but become visually cluttered and uninterpretable for large datasets. A natural 3D metaphor for displaying world-wide network data is to position the nodes on a globe and draw arcs between them coding the traffic. This technique has several advantages of over the traditional 2D displays, it naturally reduces line crossing clutter, provides an intuitive model for navigation and indication of time, and retains the geographic context. Coupling these strengths with some novel interaction techniques involving the globe surface translucency and arc heights illustrates the usefulness for this class of displays.	Cox, K.C.;Eick, S.G.	AT&T Bell Labs., Naperville, IL, USA|c|;	37344059700;37282570100
	SciVis	Oct. 29 1995-Nov. 3 1995	Index of Authors	10.1109/VISUAL.1995.485172	http://dx.doi.org/10.1109/VISUAL.1995.485172	485		485172					Presents an index of the authors whose papers are published in the conference.			
	SciVis	29 Oct-3 Nov 1995	Flow visualization in a hypersonic fin/ramp flow	10.1109/VISUAL.1995.485156	http://dx.doi.org/10.1109/VISUAL.1995.485156	379	382, 478	485156	aerospace computing;aerospace engines;aerospace propulsion;aerospace simulation;data visualisation;digital simulation;flow simulation;flow visualisation;hypersonic flow	aerospace simulation;complex data;computational flow imaging;computational imaging;engine intake;experimental imaging;flow visualization;ground to orbit transport systems;hypersonic fin/ramp flow;icon-like representation;numerical data;numerical flow simulation	Aerodynamics;Aerospace simulation;Air transportation;Aircraft propulsion;Computational modeling;Data flow computing;Data visualization;Electric shock;Engines;Numerical simulation		A recent study of a flow detail of an engine intake of future ground to orbit transport systems provided extremely complex data from numerical flow simulation and experimental flow visualization. The data posed a challenging problem to flow visualization, computational flow imaging (CFI), and the comparison of experimental imaging techniques versus computational imaging techniques. Some new visualization techniques have been implemented to provide compact representations of the complex features in the data. It turned out to be most useful to combine various specialized techniques for an icon-like representation of phenomena in a single image in order to study interaction of flow features. Some lessons were learned by simulating experimental visualization techniques on the numerical data	Pagendarm, H.-G.;Gerhold, T.	German Aerosp. Res. Establ., Gottingen, Germany|c|;	37372011800;38152307900
	SciVis	29 Oct-3 Nov 1995	Propositional n-traces: visualizing a problem in philosophical logic	10.1109/VISUAL.1995.485147	http://dx.doi.org/10.1109/VISUAL.1995.485147	338	341, 470	485147	Boolean functions;data visualisation;philosophical aspects	Boolean inputs;inconsistent sentences;information processing;philosophical logic;propositional n-traces;traces;visualization	Collaboration;Computer graphics;Information processing;Laboratories;Logic testing;Mathematics;Multimedia computing;Natural languages;Statistics;Visualization		As part of an inter-disciplinary effort, we are visually exploring a current problem in philosophical logic related to information processing. Given a set of inconsistent sentences or inputs, a processor cannot unambiguously infer any specific consequence. Traces represent subsets of possible consequences which can be inferred classically from partitions of the set of inputs. We are interested in the relationship between a given set of Boolean inputs and its respective trace(s). We have developed a visualization paradigm which allows us to view and explore this relationship effectively	Prevost, N.;Jennings, R.E.;Jorgenson, L.	Dept. of Philos., Simon Fraser Univ., Burnaby, BC, Canada|c|;;	38149049900;37283081100;38149049500
	SciVis	29 Oct-3 Nov 1995	Legibility enhancement for information visualisation	10.1109/VISUAL.1995.480814	http://dx.doi.org/10.1109/VISUAL.1995.480814	209	216, 454	480814	Internet;data visualisation;online front-ends;user interfaces	World Wide Web;city planning;cognitive maps;computer generated information spaces;hyperspace;information visualisation;legibility enhancement;three dimensional spaces;urban landscape;user interfaces	Cities and towns;Computer science;Information systems;Navigation;Reflection;Urban planning;Virtual reality;Visualization;Web sites;World Wide Web		Navigation in computer generated information spaces may be difficult, resulting in users getting “lost in hyperspace”. This work aims to build on research from the area of city planning to try to solve this problem. We introduce the concepts of legibility and cognitive maps and the five features of urban landscape with which they are associated. Following this will be descriptions of techniques and algorithms which we have developed to allow these features to be introduced to three dimensional spaces for information visualisation. Next we describe a specific application of these techniques in the visualisation of the World Wide Web and conclude with a look at future development of the system	Ingram, R.;Benford, S.	Dept. of Comput. Sci., Nottingham Univ., UK|c|;	38141024500;37266159200
	SciVis	29 Oct-3 Nov 1995	Visualizing the tracking and diving behavior of marine mammals: a case study	10.1109/VISUAL.1995.485170	http://dx.doi.org/10.1109/VISUAL.1995.485170	397	399, 482	485170	Global Positioning System;aquaculture;biology computing;data visualisation;satellite tracking	Global Positioning System receiver;MAP system;biologists;case study;data visualization;diving behavior;environmental data;free ranging marine mammals;marine mammals;movement and position tracking;spray rendering;tracking;tri axial magnetometer;underwater movements;velocity time depth recorder	Animals;Computer aided software engineering;Data visualization;Global Positioning System;Magnetometers;Ocean temperature;Sea surface;Seals;Uncertainty;Underwater tracking		A new method of tracking free ranging marine mammals has been developed which employs a Global Positioning System (GPS) receiver to accurately fix an animal's position when it surfaces and a tri axial magnetometer and velocity time depth recorder to track the animals underwater movements between surfacings in 3 dimensions. Concurrent with the development of the electronics of this movement and position tracking (MAP) tracking system has been the development of ways to analyze data from the MAP system. Spray rendering has been used to visualize the data and to combine it with environmental data allowing biologists view the animals activity in an environmental context. Considerable effort has been has been made to incorporate estimations of uncertainty and ways of minimizing it into our visualizations of the data	Oliver, G.W.	Long Marine Lab., California Univ., Santa Cruz, CA, USA|c|	38053575400
	SciVis	29 Oct-3 Nov 1995	Volume-based reasoning and visualization of diecastability	10.1109/VISUAL.1995.485152	http://dx.doi.org/10.1109/VISUAL.1995.485152	359	362, 474	485152	CAD/CAM;casting;computational geometry;computer integrated manufacturing;data visualisation;manufacturing processes;quality control	CAE tools;arbitrarily shaped parts;city-block metric;computer aided engineering;die casting;die geometry;diecastability visualization;distance transform;feature libraries;geometric characteristics;manufacturability;manufacturing processes;part geometry;part quality;thermal-related part defects;volume visualization;volume-based approach;volume-based reasoning	Computational geometry;Computer aided manufacturing;Data mining;Design automation;Design for manufacture;Die casting;Information geometry;Manufacturing processes;Solid modeling;Visualization		Because of the nature of the die casting process, the part geometry severely restricts the die geometry and hence affects the quality of the part. However, as is often the case in other manufacturing processes, diecastings are currently designed purely based on their function. The manufacturability of the diecastings is not considered until the design has been nearly completed and detailed. This is due to the design support limitations of current CAE tools. We present a new volume-based approach to support diecastability evaluation, especially in preliminary design. Our approach can be applied to arbitrarily shaped parts without pre-defined feature libraries. The focus is on the identification of geometric characteristics, e.g. heavy mass regions, that could be responsible for thermal-related part defects. A distance transform with city-block metric is used to extract this geometric property. Volume visualization techniques are also adopted to allow users to visualize the results in a clear and precise way	Yagel, R.;Lu, S.C.;Rebello, A.B.;Miller, R.A.	Dept. of Comput. & Inf. Sci., Ohio State Univ., Columbus, OH, USA|c|;;;	37342422500;37858270000;37851790300;37854489100
