Paper ID	Conference	Year	Title	DOI	Link	First Page	Last Page	IEEE Xplore Article Number	INSPEC Controlled	INSPEC Non-Controlled	IEEE Terms	Author Keywords	Abstract	Author Names	Author Affiliations	Author IDs
	InfoVis	0-0 0	A Rank-by-Feature Framework for Unsupervised Multidimensional Data Exploration Using Low Dimensional Projections	10.1109/INFVIS.2004.3	http://dx.doi.org/10.1109/INFVIS.2004.3	65	72	1382892	computational complexity;computational geometry;computer displays;data analysis;data mining;data visualisation;feature extraction;graph theory;interactive systems;statistical analysis;very large databases	axis-parallel projections;boxplot;color-coded lower-triangular matrix;dynamic query;exploratory data analysis;feature detection;feature selection;graphical displays;histogram;information visualization;rank-by-feature prism;scatterplot;statistical graphs;unsupervised multidimensional data exploration	Computer science;Computer vision;Data analysis;Data mining;Data visualization;Displays;Educational institutions;Laboratories;Multidimensional systems;Principal component analysis	dynamic query;exploratory data analysis;feature detection/selection;information visualization;statistical graphics	Exploratory analysis of multidimensional data sets is challenging because of the difficulty in comprehending more than three dimensions. Two fundamental statistical principles for the exploratory analysis are (1) to examine each dimension first and then find relationships among dimensions, and (2) to try graphical displays first and then find numerical summaries (D.S. Moore, (1999). We implement these principles in a novel conceptual framework called the rank-by-feature framework. In the framework, users can choose a ranking criterion interesting to them and sort 1D or 2D axis-parallel projections according to the criterion. We introduce the rank-by-feature prism that is a color-coded lower-triangular matrix that guides users to desired features. Statistical graphs (histogram, boxplot, and scatterplot) and information visualization techniques (overview, coordination, and dynamic query) are combined to help users effectively traverse 1D and 2D axis-parallel projections, and finally to help them interactively find interesting features	Seo, J.;Shneiderman, B.	Dept. of Comput. Sci., Maryland Univ., College Park, MD|c|;	37934431900;37283016400
	InfoVis	0-0 0	Value and Relation Display for Interactive Exploration of High Dimensional Datasets	10.1109/INFVIS.2004.71	http://dx.doi.org/10.1109/INFVIS.2004.71	73	80	1382893	computer displays;data visualisation;image sampling;image texture;interactive systems;pattern recognition;user interfaces;very large databases	data patterns;datasets interactive exploration;multidimensional scaling;multidimensional visualization;pixel-oriented techniques;relation display;scatterplot matrices;texture mapping;value display	Computer displays;Computer science;Data analysis;Data visualization;Large screen displays;Navigation;Principal component analysis;Reactive power;Scattering;Visual databases	Multi-dimensional visualization;high dimensional datasets;multi-dimensional scaling;pixel-oriented	Traditional multidimensional visualization techniques, such as glyphs, parallel coordinates and scatterplot matrices, suffer from clutter at the display level and difficult user navigation among dimensions when visualizing high dimensional datasets. In this paper, we propose a new multidimensional visualization technique named a value and relation (VaR) display, together with a rich set of navigation and selection tools, for interactive exploration of datasets with up to hundreds of dimensions. By explicitly conveying the relationships among the dimensions of a high dimensional dataset, the VaR display helps users grasp the associations among dimensions. By using pixel-oriented techniques to present values of the data items in a condensed manner, the VaR display reveals data patterns in the dataset using as little screen space as possible. The navigation and selection tools enable users to interactively reduce clutter, navigate within the dimension space, and examine data value details within context effectively and efficiently. The VaR display scales well to datasets with large numbers of data items by employing sampling and texture mapping. A case study on a real dataset, as well as the VaR displays of multiple real datasets throughout the paper, reveals how our proposed approach helps users interactively explore high dimensional datasets with large numbers of data items	Jing Yang;Anilkumar Patro;Huang Shiping;Nishant Mehta;Ward, M.O.;Rundensteiner, E.A.	Dept. of Comput. Sci., Worcester Polytech. Inst., MA|c|;;;;;	37292632600;37932988400;37557769100;37554158700;37268441700;37279217900
	InfoVis	0-0 0	Uncovering Clusters in Crowded Parallel Coordinates Visualizations	10.1109/INFVIS.2004.68	http://dx.doi.org/10.1109/INFVIS.2004.68	81	88	1382894	data mining;data visualisation;image processing;information filters;interactive systems;pattern clustering;user interfaces;very large databases	density-based visualization;graphical marker;grayscale manipulation;image processing techniques;information filter;information visualization;interaction mechanisms;parallel coordinates visualization;pattern identification;visual clustering;visual data mining	Clustering algorithms;Concurrent computing;Data visualization;Frequency;Gray-scale;Image processing;Information analysis;Information filtering;Information filters;Pattern analysis	density-based visualization;information visualization;visual clustering;visual data mining	The one-to-one strategy of mapping each single data item into a graphical marker adopted in many visualization techniques has limited usefulness when the number of records and/or the dimensionality of the data set are very high. In this situation, the strong overlapping of graphical markers severely hampers the user's ability to identify patterns in the data from its visual representation. We tackle this problem here with a strategy that computes frequency or density information from the data set, and uses such information in parallel coordinates visualizations to filter out the information to be presented to the user, thus reducing visual clutter and allowing the analyst to observe relevant patterns in the data. The algorithms to construct such visualizations, and the interaction mechanisms supported, inspired by traditional image processing techniques such as grayscale manipulation and thresholding are also presented. We also illustrate how such algorithms can assist users to effectively identify clusters in very noisy large data sets	Artero, A.O.;Levkowitz, H.	Dept. of Comput. Sci., Sao Paulo Univ.|c|;	37267050100;37282753300
	InfoVis	0-0 0	Clutter Reduction in Multi-Dimensional Data Visualization Using Dimension Reordering	10.1109/INFVIS.2004.15	http://dx.doi.org/10.1109/INFVIS.2004.15	89	96	1382895	clutter;computer displays;data visualisation;pattern recognition;user interfaces;very large databases	dimension reorder;display technique;information visualization;multidimensional data visualization;pattern identification;visual clutter reduction;visual structure	Chromium;Computer science;Data visualization;Displays;Gain measurement;Multidimensional systems;Pattern recognition;Polarization;Scattering;User interfaces	Multidimensional visualization;dimension order;visual clutter;visual structure	Visual clutter denotes a disordered collection of graphical entities in information visualization. Clutter can obscure the structure present in the data. Even in a small dataset, clutter can make it hard for the viewer to find patterns, relationships and structure. In this paper, we define visual clutter as any aspect of the visualization that interferes with the viewer's understanding of the data, and present the concept of clutter-based dimension reordering. Dimension order is an attribute that can significantly affect a visualization's expressiveness. By varying the dimension order in a display, it is possible to reduce clutter without reducing information content or modifying the data in any way. Clutter reduction is a display-dependent task. In this paper, we follow a three-step procedure for four different visualization techniques. For each display technique, first, we determine what constitutes clutter in terms of display properties; then we design a metric to measure visual clutter in this display; finally we search for an order that minimizes the clutter in a display	Peng, W.;Ward, M.O.;Rundensteiner, E.A.	Dept. of Comput. Sci., Worcester Polytech. Inst., MA|c|;;	37929204000;37268441700;37279217900
	InfoVis	0-0 0	Time-Varying Data Visualization Using Information Flocking Boids	10.1109/INFVIS.2004.65	http://dx.doi.org/10.1109/INFVIS.2004.65	97	104	1382896	artificial life;data visualisation;interactive systems;motion estimation;pattern recognition;query processing;temporal databases	3D information visualization;artificial life;automatic shape generation;database querying;dynamic data alteration;information flocking boids;real-time data similarity;rule-based behavior system;self-organization simulation;stock market;temporal data evolution;time-varying data visualization	Artificial intelligence;Cognition;Computational modeling;Computer simulation;Control systems;Data visualization;Marine animals;Shape;Time varying systems;Visual databases	3D information visualization;artificial life;boids;motion;time-varying information visualization	This research demonstrates how principles of self-organization and behavior simulation can be used to represent dynamic data evolutions by extending the concept of information flocking, originally introduced by Proctor & Winter (1998), to time-varying datasets. A rule-based behavior system continuously controls and updates the dynamic actions of individual, three-dimensional elements that represent the changing data values of reoccurring data objects. As a result, different distinguishable motion types emerge that are driven by local interactions between the spatial elements as well as the evolution of time-varying data values. Notably, this representation technique focuses on the representation of dynamic data alteration characteristics, or how reoccurring data objects change over time, instead of depicting the exact data values themselves. In addition, it demonstrates the potential of motion as a useful information visualization cue. The original information flocking approach is extended to incorporate time-varying datasets, live database querying, continuous data streaming, real-time data similarity evaluation, automatic shape generation and more stable flocking algorithms. Different experiments prove that information flocking is capable of representing short-term events as well as long-term temporal data evolutions of both individual and groups of time-dependent data objects. An historical stock market quote price dataset is used to demonstrate the algorithms and principles of time-varying information flocking	Moere, A.V.	Key Centre of Design Comput. & Cognition, Sydney Univ., NSW|c|	
	InfoVis	0-0 0	Artifacts of the Presence Era: Using Information Visualization to Create an Evocative Souvenir	10.1109/INFVIS.2004.8	http://dx.doi.org/10.1109/INFVIS.2004.8	105	111	1382897	Internet;audio databases;data analysis;data visualisation;history;pattern recognition;very large databases;video databases	Presence Era Artifacts;audio data;data analysis;digital installation;email archives;geological metaphor;information visualization;museum gallery;newsgroups conversations;video footage	Art;Chromium;Data analysis;Data visualization;Geology;History;Multidimensional systems;Navigation;Pattern analysis;User interfaces	history;public space;visualization	We present Artifacts of the Presence Era, a digital installation that uses a geological metaphor to visualize the events in a physical space over time. The piece captures video and audio from a museum and constructs an impressionistic visualization of the evolving history in the space. Instead of creating a visualization tool for data analysis, we chose to produce a piece that functions as a souvenir of a particular time and place. We describe the design choices we made in creating this installation, the visualization techniques we developed, and the reactions we observed from users and the media. We suggest that the same approach can be applied to a more general set of visualization contexts, ranging from email archives to newsgroups conversations	Viegas, F.B.;Perry, E.;Howe, E.;Donath, J.	Media Lab., MIT, Cambridge, MA|c|;;;	37681355300;37928946300;37938416400;37323990900
	InfoVis	0-0 0	Paint Inspired Color Mixing and Compositing for Visualization	10.1109/INFVIS.2004.52	http://dx.doi.org/10.1109/INFVIS.2004.52	113	118	1382898	blending;colour graphics;colour vision;computer displays;data visualisation;pattern recognition;visual databases;visual perception	RYB color space;color blending;color compositing;human perceptual system;multiattribute information visualization;noise patterns;paint inspired color mixing	Art;Cities and towns;Color;Colored noise;Computer displays;Computer graphics;Data visualization;Paints;Printers;Wheels	Color Mixing;Perception;RYB	Color is often used to convey information, and color compositing is often required while visualizing multiattribute information. This paper proposes an alternative method for color compositing. In order to present understandable color blending to the general public, several techniques are proposed. First, a paint-inspired RYB color space is used. In addition, noise patterns are employed to produce subregions of pure color within an overlapped region. We show examples to demonstrate the effectiveness of our technique for visualization	Gossett, N.;Baoquan Chen	Minnesota Univ., Minneapolis, MN|c|;	37938665000;37559619200
	InfoVis	0-0 0	Expand-Ahead: A Space-Filling Strategy for Browsing Trees	10.1109/INFVIS.2004.21	http://dx.doi.org/10.1109/INFVIS.2004.21	119	126	1382899	computer animation;tree data structures;user interfaces	adaptive user interfaces;automatic expansion;detail-in-context techniques;drill-down faster;expand-ahead space-filling strategy;tree browsing;user navigation	Animation;Automatic control;Chromium;Computer graphics;Computer science;Laboratories;Navigation;Prototypes;Space exploration;Tree graphs	adaptive user interfaces;automatic expansion;expandahead;focus+context;space filling;tree browsing and navigation	Many tree browsers allow subtrees under a node to be collapsed or expanded, enabling the user to control screen space usage and selectively drill-down. However, explicit expansion of nodes can be tedious. Expand-ahead is a space-filling strategy by which some nodes are automatically expanded to fill available screen space, without expanding so far that nodes are shown at a reduced size or outside the viewport. This often allows a user exploring the tree to see further down the tree without the effort required in a traditional browser. It also means the user can sometimes drill-down a path faster, by skipping over levels of the tree that are automatically expanded for them. Expand-ahead differs from many detail-in-context techniques in that there is no scaling or distortion involved. We present 1D and 2D prototype implementations of expand-ahead, and identify various design issues and possible enhancements to our designs. Our prototypes support smooth, animated transitions between different views of a tree. We also present the results of a controlled experiment which show that, under certain conditions, users are able to drill-down faster with expand-ahead than without	McGuffin, M.J.;Davison, G.;Balakrishnan, R.	Dept. of Comput. Sci., Toronto Univ., Ont.|c|;;	37403234300;37939943900;37394495600
	InfoVis	0-0 0	Evaluating a System for Interactive Exploration of Large, Hierarchically Structured Document Repositories	10.1109/INFVIS.2004.19	http://dx.doi.org/10.1109/INFVIS.2004.19	127	134	1382900	computational geometry;data visualisation;data warehouses;document handling;information retrieval;interactive systems;knowledge management;user interfaces	InfoSky visual explorer;Voronoi diagram;document retrieval;force-directed placement;graphical representation;information management;information visualisation;interactive exploration;knowledge management;real-world telescope;structured document repositories;visual metaphor	Chromium;Information retrieval;Knowledge management;Navigation;Prototypes;System performance;System testing;Telescopes;Usability;Visualization	Voronoi;document retrieval;force-directed placement;hierarchical repositories;information management;information visualisation;knowledge management;navigation	The InfoSky visual explorer is a system enabling users to interactively explore large, hierarchically structured document collections. Similar to a real-world telescope, InfoSky employs a planar graphical representation with variable magnification. Documents of similar content are placed close to each other and displayed as stars, while collections of documents at a particular level in the hierarchy are visualised as bounding polygons. Usability testing of an early prototype implementation of InfoSky revealed several design issues which prevented users from fully exploiting the power of the visual metaphor. Evaluation results have been incorporated into an advanced prototype, and another usability test has been conducted. A comparison of test results demonstrates enhanced system performance and points out promising directions for further work	Granitzer, M.;Kienreich, W.;Sabol, V.;Andrews, K.;Klieber, W.	Know-Center, Graz|c|;;;;	37394939100;37546982800;37549965800;37340122200;37549964500
	InfoVis	0-0 0	Metric-Based Network Exploration and Multiscale Scatterplot	10.1109/INFVIS.2004.47	http://dx.doi.org/10.1109/INFVIS.2004.47	135	142	1382901	data visualisation;image segmentation;pattern clustering	graph navigation;graph visualization;image blurring;image processing;image segmentation;metric-based network exploration;multiscale perceptual scheme;multiscale scatterplot;pattern clustering	Computer graphics;Computer networks;Data visualization;Databases;Electronic mail;Filtering;Filters;Image processing;Navigation;Scattering	Graph navigation;blurring;clustering;exploration;filtering;multiscale perceptual organization;scatterplot	We describe an exploratory technique based on the direct interaction with a 2D modified scatterplot computed from two different metrics calculated over the elements of a network. The scatterplot is transformed into an image by applying standard image processing techniques resulting into blurring effects. Segmentation of the image allow to easily select patches on the image as a way to extract subnetworks. We were inspired by the work of Wattenberg and Fisher [M. Wattenberg et al. (2003)] showing that the blurring process builds into a multiscale perceptual scheme, making this type of interaction intuitive to the user. We explain how the exploration of the network can be guided by the visual analysis of the blurred scatterplot and by its possible interpretations	Chiricota, Y.;Jourdan, F.;Melancon, G.	Quebec Univ., Chicoutimi, Que.|c|;;	37282997400;37283172300;37283186100
	InfoVis	0-0 0	BEST PAPER: A Knowledge Task-Based Framework for Design and Evaluation of Information Visualizations	10.1109/INFVIS.2004.10	http://dx.doi.org/10.1109/INFVIS.2004.10	143	150	1382902	data analysis;data visualisation;decision making	analytic gap;data analysis;decision-making;information visualization system;knowledge tasks	Chromium;Data analysis;Data visualization;Decision making;Educational institutions;Humans;Information analysis;Risk management;Scattering;Uncertainty	Information visualization;analytic gap;evaluation;framework;knowledge tasks;theory	"The design and evaluation of most current information visualization systems descend from an emphasis on a user's ability to ""unpack"" the representations of data of interest and operate on them independently. Too often, successful decision-making and analysis are more a matter of serendipity and user experience than of intentional design and specific support for such tasks; although humans have considerable abilities in analyzing relationships from data, the utility of visualizations remains relatively variable across users, data sets, and domains. In this paper, we discuss the notion of analytic gaps, which represent obstacles faced by visualizations in facilitating higher-level analytic tasks, such as decision-making and learning. We discuss support for bridging the analytic gap, propose a framework for design and evaluation of information visualization systems, and demonstrate its use"	Amar, R.;Stasko, J.	Coll. of Comput., Georgia Inst. of Technol., Atlanta, GA|c|;	37418696100;37267736900
	InfoVis	0-0 0	Rethinking Visualization: A High-Level Taxonomy	10.1109/INFVIS.2004.59	http://dx.doi.org/10.1109/INFVIS.2004.59	151	158	1382903	data visualisation;human factors;pattern classification;user modelling	conceptual model;design model;high-level visualization taxonomy;pattern classification;spatialization;user model	Algorithm design and analysis;Application software;Data visualization;Displays;Graphics;Humans;Information theory;Taxonomy;Timing;Usability	classification;conceptual model;design model;taxonomy;user model;visualization	We present the novel high-level visualization taxonomy. Our taxonomy classifies visualization algorithms rather than data. Algorithms are categorized based on the assumptions they make about the data being visualized; we call this set of assumptions the design model. Because our taxonomy is based on design models, it is more flexible than existing taxonomies and considers the user's conceptual model, emphasizing the human aspect of visualization. Design models are classified according to whether they are discrete or continuous and by how much the algorithm designer chooses display attributes such as spatialization, timing, colour, and transparency. This novel approach provides an alternative view of the visualization field that helps explain how traditional divisions (e.g., information and scientific visualization) relates and overlap, and that may inspire research ideas in hybrid visualization areas	Tory, M.;Moller, T.	Sch. of Comput. Sci., Simon Fraser Univ., Burnaby, BC|c|;	37275861300;37275858700
	InfoVis	0-0 0	Building Highly-Coordinated Visualizations in Improvise	10.1109/INFVIS.2004.12	http://dx.doi.org/10.1109/INFVIS.2004.12	159	166	1382904	data visualisation;graphical user interfaces;programming environments;relational databases;visual languages	Improvise visualization system;coordinated queries;data exploration;information navigation;shared-object coordination mechanism;user interface;visual abstraction language	Buildings;Chromium;Computer science;Data visualization;Information filtering;Information filters;Management information systems;Mechanical factors;Navigation;User interfaces	coordinated queries;coordination;exploratory visualization;multiple views;visual abstraction language	Improvise is a fully-implemented system in which users build and browse multiview visualizations interactively using a simple shared-object coordination mechanism coupled with a flexible, expression-based visual abstraction language. By coupling visual abstraction with coordination, users gain precise control over how navigation and selection in the visualization affects the appearance of data in individual views. As a result, it is practical to build visualizations with more views and richer coordination in Improvise than in other visualization systems. Building and browsing activities are integrated in a single, live user interface that lets users alter visualizations quickly and incrementally during data exploration	Weaver, C.	Dept. of Comput. Sci., Wisconsin Univ., Madison, WI|c|	37564883300
	InfoVis	0-0 0	The InfoVis Toolkit	10.1109/INFVIS.2004.64	http://dx.doi.org/10.1109/INFVIS.2004.64	167	174	1382905	Java;application program interfaces;data structures;data visualisation;graphical user interfaces;query processing	2D information visualization;API;InfoVis toolkit;data structures;dynamic labeling;dynamic queries;fisheye lenses;graphical user interface;hardware acceleration;interactive Java swing	Data structures;Data visualization;Feedback loop;Hardware;Java;Labeling;Lenses;Scattering;Tree data structures;Tree graphs	Graphics;Information Visualization;Integration;Toolkit	This article presents the InfoVis toolkit, designed to support the creation, extension and integration of advanced 2D information visualization components into interactive Java swing applications. The InfoVis toolkit provides specific data structures to achieve a fast action/feedback loop required by dynamic queries. It comes with a large set of components such as range sliders and tailored control panels required to control and configure the visualizations. These components are integrated into a coherent framework that simplifies the management of rich data structures and the design and extension of visualizations. Supported data structures currently include tables, trees and graphs. Supported visualizations include scatter plots, time series, parallel coordinates, treemaps, icicle trees, node-link diagrams for trees and graphs and adjacency matrices for graphs. All visualizations can use fisheye lenses and dynamic labeling. The InfoVis toolkit supports hardware acceleration when available through Agile2D, an implementation of the Java graphics API based on OpenGL, achieving speedups of 10 to 200 times. The article also shows how new visualizations can be added and extended to become components, enriching visualizations as well as general applications	Fekete, J.	Univ. de Paris-Sud, Orsay|c|	37407972900
