Paper ID	Conference	Year	Title	DOI	Link	First Page	Last Page	IEEE Xplore Article Number	INSPEC Controlled	INSPEC Non-Controlled	IEEE Terms	Author Keywords	Abstract	Author Names	Author Affiliations	Author IDs
	InfoVis	21-21 Oct. 1997	Domesticating Bead: adapting an information visualization system to a financial institution	10.1109/INFVIS.1997.636789	http://dx.doi.org/10.1109/INFVIS.1997.636789	73	80	636789	data analysis;data visualisation;financial data processing;graphical user interfaces;spreadsheet programs	2D visualization tool;3D visualizations;3D web browsers;Bead visualization system;UBS;data analysis;data types;financial institution;high-dimensional data layout;information visualization system;low-dimensional space;similarity metrics;spreadsheets	Collaboration;Data analysis;Data visualization;Databases;Financial management;Guidelines;Humans;Information systems;Layout;Marketing management;Multidimensional systems;Navigation;Scattering;Stochastic processes;Three dimensional displays;Two dimensional displays;Virtual environment		The Bead visualization system employs a fast algorithm for laying out high-dimensional data in a low-dimensional space, and a number of features added to 3D visualizations to improve imageability. We describe recent work on both aspects of the system, in particular a generalization of the data types laid out and the implementation of imageability features in a 2D visualization tool. The variety of data analyzed in a financial institution such as UBS, and the ubiquity of spreadsheets as a medium for analysis, led us to extend our layout tools to handle data in a generic spreadsheet format. We describe the metrics of similarity used for this data type, and give examples of layouts of sets of records of financial trades. Conservatism and scepticism with regard to 3D visualization, along with the lack of functionality of widely available 3D web browsers, led to the development of a 2D visualization tool with refinements of a number of our imageability features.	Brodbeck, D.;Chalmers, M.;Lunzer, A.;Cotture, P.	Ubilab, UBS, Zurich, Switzerland|c|;;;	37611663700;37283487400;37546729500;37611663200
	InfoVis	21-21 Oct. 1997	Design and evaluation of incremental data structures and algorithms for dynamic query interfaces	10.1109/INFVIS.1997.636790	http://dx.doi.org/10.1109/INFVIS.1997.636790	81	86	636790	data structures;data visualisation;graphical user interfaces;query formulation;query languages;query processing;real-time systems;very large databases;visual languages	DQI algorithms;continuous real-time feedback;database access mechanism;dynamic query interfaces;incremental data structures;information visualization;large databases;query formulation;small databases;user interfaces	Algorithm design and analysis;Bars;Computer science;Data structures;Data visualization;Displays;Feedback;Heuristic algorithms;Manipulator dynamics;NASA;Visual databases		A dynamic query interface (DQI) is a database access mechanism that provides continuous real-time feedback to the user during query formulation. Previous work shows that DQIs are elegant and powerful interfaces to small databases. Unfortunately, when applied to large databases, previous DQI algorithms slow to a crawl. We present a new incremental approach to DQI algorithms and display updates that work well with large databases, both in theory and in practice.	Tanin, E.;Beigel, R.;Shneiderman, B.	Dept. of Comput. Sci., Maryland Univ., College Park, MD, USA|c|;;	38269384800;37354669000;37283016400
	InfoVis	21-21 Oct. 1997	Volume rendering for relational data	10.1109/INFVIS.1997.636791	http://dx.doi.org/10.1109/INFVIS.1997.636791	87	90	636791	data structures;data visualisation;query processing;relational databases;rendering (computer graphics);user interfaces	categorical variables;data points;data structure;dense scatterplots;external query sliders;information visualization;multivariate data;nonaxis dimensions;plotting;relational data;table;unknown values;volume rendering;voxel	Data compression;Data structures;Data visualization;Displays;Graphics;Relational databases;Rendering (computer graphics);Sampling methods;Scattering;Shape;Silicon;Stacking		A method for efficiently volume rendering dense scatterplots of relational data is described. Plotting difficulties that arise from large numbers of data points, categorical variables, interaction with non-axis dimensions, and unknown values, are addressed by this method. The domain of the plot is voxelized using binning and then volume rendering. Since a table is used as the underlying data structure, no storage is wasted on regions with no data. The opacity of each voxel is a function of the number of data points in a corresponding bin. A voxel's color is derived by averaging the value of one of the variables for all the data points that fall in a bin. Other variables in the data may be mapped to external query sliders. A dragger object permits a user to select regions inside the volume.	Becker, B.G.	Silicon Graphics Comput. Syst., Mountain View, CA, USA|c|	37363099200
	InfoVis	21-21 Oct. 1997	The structure of the information visualization design space	10.1109/INFVIS.1997.636792	http://dx.doi.org/10.1109/INFVIS.1997.636792	92	99	636792	data visualisation;user interfaces	information visualization design space;information visualization literature;morphological analysis;point designs;research;taxonomy;user interfaces	Arithmetic;Color;Data communication;Data visualization;Filters;Graphics;Information analysis;Space technology;Taxonomy;Visual communication		Research on information visualization has reached the point where a number of successful point designs have been proposed and a variety of techniques have been discovered. It is now appropriate to describe and analyze portions of the design space so as to understand the differences among designs and to suggest new possibilities. This paper proposes an organization of the information visualization literature and illustrates it with a series of examples. The result is a framework for designing new visualizations and augmenting existing designs.	Card, S.K.;Mackinlay, J.	Xerox Palo Alto Res. Center, CA, USA|c|;	37444594200;37372036700
	InfoVis	21-21 Oct. 1997	Multidimensional detective	10.1109/INFVIS.1997.636793	http://dx.doi.org/10.1109/INFVIS.1997.636793	100	107	636793	data structures;data visualisation;economics;knowledge acquisition;pattern recognition;very large databases	2D pattern recognition problem;VLSI chip;approximate optimization;competition;decision support;economic model;economic policies;economic sectors;knowledge discovery;modeling relations;monitoring;multidimensional detective;multivariate dataset display;parallel coordinates;trade-off analyses;visual data mining	Application software;Computer displays;Computer science;Data mining;Guidelines;Monitoring;Multidimensional systems;Pattern recognition;Production;Very large scale integration		The display of multivariate datasets in parallel coordinates, transforms the search for relations among the variables into a 2-D pattern recognition problem. This is the basis for the application to visual data mining. The knowledge discovery process together with some general guidelines are illustrated on a dataset from the production of a VLSI chip. The special strength of parallel coordinates is in modeling relations. As an example, a simplified economic model is constructed with data from various economic sectors of a real country. The visual model shows the interelationship and dependencies between the sectors, circumstances where there is competition for the same resource, and feasible economic policies. Interactively, the model can be used to do trade-off analyses, discover sensitivities, do approximate optimization, monitor (as in a process) and provide decision support.	Inselberg, A.	Dept. of Comput. Sci., Tel Aviv Univ., Israel|c|	37294162600
	InfoVis	21-21 Oct. 1997	Metrics for effective information visualization	10.1109/INFVIS.1997.636794	http://dx.doi.org/10.1109/INFVIS.1997.636794	108	111	636794	data visualisation;software metrics	3D information visualization;cognitive overhead;data density;data points;design;dimensions;identifiable points;information visualization metrics;occlusion;reference context	Data visualization;Graphics;Guidelines;Information geometry;Layout;Multidimensional systems;Navigation;Scattering;Testing;Three dimensional displays;Two dimensional displays;Visualization		Metrics for information visualization will help designers create and evaluate 3D information visualizations. Based on experience from 60+ 3D information visualizations, the metrics we propose are: number of data points and data density; number of dimensions and cognitive overhead; occlusion percentage; and reference context and percentage of identifiable points.	Brath, R.	Visible Decision Inc., Toronto, Ont., Canada|c|	
	SciVis	24-24 Oct. 1997	A comparison of normal estimation schemes	10.1109/VISUAL.1997.663848	http://dx.doi.org/10.1109/VISUAL.1997.663848	19	26	663848	rendering (computer graphics)	continuous derivative filter;derivative filters;discrete function;high order methods;image processing;inexpensive schemes;interpolation;interpolation filter;normal estimation schemes;numerical accuracy;theoretical computational cost;volume rendering	Art;Computational modeling;Convolution;Costs;Digital filters;Equations;Filtering;Frequency;Image analysis;Image processing;Image reconstruction;Information science;Interpolation;Low pass filters;Rendering (computer graphics);Sampling methods;State estimation;Taylor series		The task of reconstructing the derivative of a discrete function is essential for its shading and rendering as well as being widely used in image processing and analysis. We survey the possible methods for normal estimation in volume rendering and divide them into two classes based on the delivered numerical accuracy. The three members of the first class determine the normal in two steps by employing both interpolation and derivative filters. Among these is a new method which has never been realized. The members of the first class are all equally accurate. The second class has only one member and employs a continuous derivative filter obtained through the analytic derivation of an interpolation filter. We use the new method to analytically compare the accuracy of the first class with that of the second. As a result of our analysis we show that even inexpensive schemes can in fact be more accurate than high order methods. We describe the theoretical computational cost of applying the schemes in a volume rendering application and provide guidelines for helping one choose a scheme for estimating derivatives. In particular we find that the new method can be very inexpensive and can compete with the normal estimations which pre-shade and pre-classify the volume (M. Levoy, 1988).	Mo&#x0308;ller, T.;Machiraju, R.;Mueller, K.;Yagel, R.	Dept. of Comput. & Inf. Sci., Ohio State Univ., Columbus, OH, USA|c|;;;	37275858700;37269516700;37273119700;37342422500
	SciVis	24-24 Oct. 1997	Collision detection for volumetric objects	10.1109/VISUAL.1997.663851	http://dx.doi.org/10.1109/VISUAL.1997.663851	27	34	663851	rendering (computer graphics)	collision probabilities;complicated interactions;distance map;hierarchical collision detection algorithms;intersecting point;intersecting regions;local volume properties;probability map;probability model;space point;surface crossing probability;uniform structure;volumetric datasets;volumetric objects	Application software;Computational modeling;Computer graphics;Constraint optimization;Detection algorithms;Object detection;Probability;Road accidents;Solid modeling;Virtual reality;Visualization		"We propose a probability model for the handling of complicated interactions between volumetric objects. In our model each volume is associated with a ""probability map"" that assigns a ""surface crossing"" probability to each space point according to local volume properties. The interaction between two volumes is then described by finding the intersecting regions between the volumes, and calculating the ""collision probabilities"" at each intersecting point from the surface crossing probabilities. To enable fast and efficient calculations, we introduce the concept of a distance map and develop two hierarchical collision detection algorithms, taking advantage of the uniform structure of volumetric datasets."	Taosong He;Kaufman, A.	AT&T Bell Labs., Naperville, IL, USA|c|;	37350343500;37268052800
	SciVis	24-24 Oct. 1997	The VSBUFFER: visibility ordering of unstructured volume primitives by polygon drawing	10.1109/VISUAL.1997.663853	http://dx.doi.org/10.1109/VISUAL.1997.663853	35	42	663853	rendering (computer graphics)	VSBUFFER;arbitrary grid topologies;arbitrary scattered convex polyhedra;connectivity information;data types;direct volume rendering;hardware assisted polygon drawing;polygon drawing;polygon mode;sorting procedure;two pass rendering approach;unstructured topologies;unstructured volume primitives;visibility ordering;volume integration;volume primitives;volumetric scalar data sets;voluminous polyhedra	Computer graphics;Data visualization;Hardware;Image quality;Interpolation;Light scattering;Mesh generation;Physics;Rendering (computer graphics);Sorting;Topology		Different techniques have been proposed for rendering volumetric scalar data sets. Usually these approaches are focusing on orthogonal cartesian grids, but in the last years research did also concentrate on arbitrary structured or even unstructured topologies. In particular, direct volume rendering of these data types is numerically complex and mostly requires sorting the whole database. We present a new approach to direct rendering of convex, voluminous polyhedra on arbitrary grid topologies, which efficiently use hardware assisted polygon drawing to support the sorting procedure. The key idea of this technique lies in a two pass rendering approach. First, the volume primitives are drawn in polygon mode to obtain their cross sections in the VSBUFFER orthogonal to the viewing plane. Second, this buffer is traversed in front to back order and the volume integration is performed. Thus, the complexity of the sorting procedure is reduced. Furthermore, any connectivity information can be completely neglected, which allows for the rendering of arbitrary scattered, convex polyhedra.	Westermann, R.;Ertl, T.	Comput. Graphics Group, Erlangen-Nurnberg Univ., Germany|c|;	37444424000;37268023800
	SciVis	24-24 Oct. 1997	Volume rendering of abdominal aortic aneurysms	10.1109/VISUAL.1997.663855	http://dx.doi.org/10.1109/VISUAL.1997.663855	43	50	663855	medical computing	2D greyscale slices;3D reconstructed volumes;CT scans;abdominal aortic aneurysms;classification method;colourized volume;computed tomography;experimental post operative environment;human visual system;individual intensity values;intensity values;medical images;medical scanners;perceptual colour selection technique;radiologists;spatial interactions;surgery;volume rendering;volume visualization	Abdomen;Aneurysm;Biomedical imaging;Computed tomography;Humans;Image reconstruction;Image segmentation;Rendering (computer graphics);Visual system;Visualization		One well known application area of volume rendering is the reconstruction and visualization of output from medical scanners like computed tomography (CT). 2D greyscale slices produced by these scanners can be reconstructed and displayed onscreen as a 3D model. Volume visualization of medical images must address two important issues. First, it is difficult to segment medical scans into individual materials based only on intensity values. Second, although greyscale images are the normal method for displaying medical volumes, these types of images are not necessarily appropriate for highlighting regions of interest within the volume. Studies of the human visual system have shown that individual intensity values are difficult to detect in a greyscale image. In these situations colour is a more effective visual feature. We addressed both problems during the visualization of CT scans of abdominal aortic aneurysms. We have developed a classification method that empirically segments regions of interest in each of the 2D slices. We use a perceptual colour selection technique to identify each region of interest in both the 2D slices and the 3D reconstructed volumes. The result is a colourized volume that the radiologists are using to rapidly and accurately identify the locations and spatial interactions of different materials from their scans. Our technique is being used in an experimental post operative environment to help to evaluate the results of surgery designed to prevent the rupture of the aneurysm. In the future, we hope to use the technique during the planning of placement of support grafts prior to the actual operation.	Tam, R.C.;Flak, B.;Cahoon, P.	Dept. of Comput. Sci., British Columbia Univ., Vancouver, BC, Canada|c|;;	37267823200;37612079700;37612081300
	SciVis	24-24 Oct. 1997	Auralization of streamline vorticity in computational fluid dynamics data	10.1109/VISUAL.1997.663856	http://dx.doi.org/10.1109/VISUAL.1997.663856	51	57	663856	flow visualisation	apparently continuously decreasing pitch;apparently continuously increasing pitch;audible frequency range;composite tone;computational fluid dynamics data;continuous streamline rotations;sine wave superimposition;streamline vorticity auralization;vector field	Audio user interfaces;Auditory displays;Auditory system;Clocks;Computational fluid dynamics;Computer science;Data visualization;Frequency;Streaming media;Temperature;Timbre		Presents a new method for auralization of the vorticity of a streamline in a vector field. This technique involves using a composite tone formed by superimposing sine waves of various amplitudes whose frequency and amplitude vary in such a way as to give the perception that the resulting sound increases or decreases endlessly in pitch without ever extending beyond the listener's range of audible frequencies. Continuous clockwise or counterclockwise rotations of a streamline resulting from vorticity can then be displayed aurally as an apparently continuous increase or decrease in pitch.	Volpe, C.R.;Glinert, E.P.	GE Corp. Res. & Dev., Schenectady, NY, USA|c|;	37378427600;37347783300
	SciVis	24-24 Oct. 1997	Singularities in nonuniform tensor fields	10.1109/VISUAL.1997.663857	http://dx.doi.org/10.1109/VISUAL.1997.663857	59	66	663857	tensors	2nd-order symmetric tensor field topology;Newtonian flow;anisotropy;compressible flow;control functions;deformation tensor;degenerate point distribution;deviator;incompressible flow;isotropic pressure contribution;isotropic tensor;nonuniform tensor fields;physical phenomena;singularities;stationary flow;stress tensor;topological structure;vectors;viscosity;viscous flow;vortex core	Aerospace engineering;Anisotropic magnetoresistance;Computer science;Data engineering;Data visualization;Heart;Numerical simulation;Physics;Skeleton;Tensile stress;Topology;Viscosity		Studies the topology of 2nd-order symmetric tensor fields. Degenerate points are basic constituents of tensor fields. From the set of degenerate points, an experienced researcher can reconstruct a whole tensor field. We address the conditions for the existence of degenerate points and, based on these conditions, we predict the distribution of degenerate points inside the field. Every tensor can be decomposed into a deviator and an isotropic tensor. A deviator determines the properties of a tensor field, while the isotropic part provides a uniform bias. Deviators can be 3D or locally 2D. The triple-degenerate points of a tensor field are associated with the singular points of its deviator and the double-degenerate points of a tensor field have singular local 2D deviators. This provides insights into the similarity of topological structure between 1st-order (or vectors) and 2nd-order tensors. Control functions are in charge of the occurrences of a singularity of a deviator. These singularities can further be linked to important physical properties of the underlying physical phenomena. For a deformation tensor in a stationary flow, the singularities of its deviator actually represent the area of the vortex core in the field; for a stress tensor, the singularities represent the area with no stress; for a Newtonian flow, compressible flow and incompressible flow as well as stress and deformation tensors share similar topological features due to the similarity of their deviators; for a viscous flow, removing the large, isotropic pressure contribution dramatically enhances the anisotropy due to viscosity.	Lavin, Y.;Levy, Y.;Hesselink, Lambertus	Dept. of Phys., Stanford Univ., CA, USA|c|;;	37372012600;37610569700;37274095200
	SciVis	24-24 Oct. 1997	Visualization of higher order singularities in vector fields	10.1109/VISUAL.1997.663858	http://dx.doi.org/10.1109/VISUAL.1997.663858	67	74	663858	vectors	Clifford algebra;critical points;execution speed;higher-order singularity visualization;linear approximation;polynomial approximation;vector field topology visualization algorithm	Algebra;Computer science;Data visualization;H infinity control;Interpolation;Linear approximation;Physics;Piecewise linear approximation;Polynomials;Spirals;Topology;Vectors;Visualization		Presents an algorithm for the visualization of vector field topology based on Clifford algebra. It allows the detection of higher-order singularities. This is accomplished by first analysing the possible critical points and then choosing a suitable polynomial approximation, because conventional methods based on piecewise linear or bilinear approximation do not allow higher-order critical points and destroy the topology in such cases. The algorithm is still very fast, because of using linear approximation outside the areas with several critical points.	Scheuermann, G.;Hagen, H.;Kruger, H.;Menzel, M.;Rockwood, A.	Dept. of Comput. Sci., Kaiserslautern Univ., Germany|c|;;;;	37282574800;37282578800;37420744100;37375936800;37372689000
