Paper ID	Conference	Year	Title	DOI	Link	First Page	Last Page	IEEE Xplore Article Number	INSPEC Controlled	INSPEC Non-Controlled	IEEE Terms	Author Keywords	Abstract	Author Names	Author Affiliations	Author IDs
	InfoVis	21-21 Oct. 2003	Visualizing evolving networks: minimum spanning trees versus pathfinder networks	10.1109/INFVIS.2003.1249010	http://dx.doi.org/10.1109/INFVIS.2003.1249010	67	74	1249010	citation analysis;data visualisation;solid modelling;trees (mathematics)	MST;PFNET;botulinum toxin research;cocitation networks;complex networks;dynamical properties;evolving network visualization;growth animation;high-degree nodes;link reduction algorithms;minimum spanning trees;network evolution;pathfinder networks;scale-free networks;scientific publications;shortest paths;small-world networks;topological properties;ubiquitous computing;visualization assessment	Animation;Chaos;Citation analysis;Complex networks;Computer graphics;Computer networks;Data visualization;Educational institutions;Information science;Pervasive computing		Network evolution is an ubiquitous phenomenon in a wide variety of complex systems. There is an increasing interest in statistically modeling the evolution of complex networks such as small-world networks and scale-free networks. In this article, we address a practical issue concerning the visualizations of co-citation networks of scientific publications derived by two widely known link reduction algorithms, namely minimum spanning trees (MSTs) and pathfinder networks (PFNETs). Our primary goal is to identify the strengths and weaknesses of the two methods in fulfilling the need for visualizing evolving networks. Two criteria are derived for assessing visualizations of evolving networks in terms of topological properties and dynamical properties. We examine the animated visualization models of the evolution of botulinum toxin research in terms of its co-citation structure across a 58-year span (1945-2002). The results suggest that although high-degree nodes dominate the structure of MST models, such structures can be inadequate in depicting the essence of how the network evolves because MST removes potentially significant links from high-order shortest paths. In contrast, PFNET models clearly demonstrate their superiority in maintaining the cohesiveness of some of the most pivotal paths, which in turn make the growth animation more predictable and interpretable. We suggest that the design of visualization and modeling tools for network evolution should take the cohesiveness of critical paths into account.	Chen, C.;Morris, S.	Coll. of Inf. Sci. & Technol., Drexel Univ., Philadelphia, PA, USA|c|;	37280749300;37734723200
	InfoVis	21-21 Oct. 2003	A virtual workspace for hybrid multidimensional scaling algorithms	10.1109/INFVIS.2003.1249013	http://dx.doi.org/10.1109/INFVIS.2003.1249013	91	96	1249013	computational complexity;data structures;data visualisation;visual programming	HIVE;MDS;algorithmic architecture;computational complexity;data flows;data sets;data visualisation;data volume;hybrid algorithm;hybrid combinations;multidimensional data;multidimensional scaling;variable distribution;variable types;virtual workspace;visual programming	Chromium;Clustering algorithms;Computer architecture;Computer graphics;Data structures;Data visualization;Multidimensional systems;Pattern recognition;Springs;Visual databases		In visualising multidimensional data, it is well known that different types of algorithms to process them. Data sets might be distinguished according to volume, variable types and distribution, and each of these characteristics imposes constraints upon the choice of applicable algorithms for their visualization. Previous work has shown that a hybrid algorithmic approach can be successful in addressing the impact of data volume on the feasibility of multidimensional scaling (MDS). This suggests that hybrid combinations of appropriate algorithms might also successfully address other characteristics of data. This paper presents a system and framework in which a user can easily explore hybrid algorithms and the data flowing through them. Visual programming and a novel algorithmic architecture let the user semi-automatically define data flows and the co-ordination of multiple views.	Ross, G.;Chalmers, M.	Dept. of Comput. Sci., Glasgow Univ., UK|c|;	37282731400;37283487400
	InfoVis	21-21 Oct. 2003	Dynamic visualization of transient data streams	10.1109/INFVIS.2003.1249014	http://dx.doi.org/10.1109/INFVIS.2003.1249014	97	104	1249014	data mining;data visualisation;remote sensing;sensor fusion	adaptive visualization;data fusion;data fusion-based visualization;data stratification;data stratification-based visualization;dynamic visualization;incremental visualization;multidimensional scaling;neighboring data;newswires;remote sensing imagery;singular vectors;text visualization;transient data streams;visualization subspace	Computer graphics;Data analysis;Data visualization;Image databases;Multidimensional systems;Remote sensing;Scattering;Streaming media;Transient analysis;Visual databases		We introduce two dynamic visualization techniques using multidimensional scaling to analyze transient data streams such as newswires and remote sensing imagery. While the time-sensitive nature of these data streams requires immediate attention in many applications, the unpredictable and unbounded characteristics of this information can potentially overwhelm many scaling algorithms that require a full re-computation for every update. We present an adaptive visualization technique based on data stratification to ingest stream information adaptively when influx rate exceeds processing rate. We also describe an incremental visualization technique based on data fusion to project new information directly onto a visualization subspace spanned by the singular vectors of the previously processed neighboring data. The ultimate goal is to leverage the value of legacy and new information and minimize re-processing of the entire dataset in full resolution. We demonstrate these dynamic visualization results using a newswire corpus and a remote sensing imagery sequence.	Pak Chung Wong;Foote, H.;Adams, D.;Cowley, W.;Thomas, J.	PNNL, Richland, WA, USA|c|;;;;	38193849400;37372586800;38022952100;37672002300;37273308900
	InfoVis	21-21 Oct. 2003	Interactive hierarchical dimension ordering, spacing and filtering for exploration of high dimensional datasets	10.1109/INFVIS.2003.1249015	http://dx.doi.org/10.1109/INFVIS.2003.1249015	105	112	1249015	data mining;data visualisation;graphical user interfaces;pattern clustering	DOSFA;data space navigation;dimension filtering;dimension hierarchies;dimension hierarchy manipulation;dimension management;dimension ordering;dimension spacing;dimensional management;high dimensional dataset exploration;high dimensional datasets;interactive hierarchical dimensions;multidimensional visualization;multidimensional visualizations;parallel coordinates;pixel-oriented techniques;star glyphs;visual exploration;visual interaction tools	Computer science;Data visualization;Displays;Face detection;Information filtering;Information filters;Multidimensional systems;Navigation;Stacking;Visual databases		Large number of dimensions not only cause clutter in multi-dimensional visualizations, but also make it difficult for users to navigate the data space. Effective dimension management, such as dimension ordering, spacing and filtering, is critical for visual exploration of such datasets. Dimension ordering and spacing explicitly reveal dimension relationships in arrangement-sensitive multidimensional visualization techniques, such as parallel coordinates, star glyphs, and pixel-oriented techniques. They facilitate the visual discovery of patterns within the data. Dimension filtering hides some of the dimensions to reduce clutter while preserving the major information of the dataset. In this paper, we propose an interactive hierarchical dimension ordering, spacing and filtering approach, called DOSFA. DOSFA is based on dimension hierarchies derived from similarities among dimensions. It is scalable multi-resolution approach making dimensional management a tractable task. On the one hand, it automatically generates default settings for dimension ordering, spacing and filtering. On the other hand, it allows users to efficiently control all aspects of this dimension management process via visual interaction tools for dimension hierarchy manipulation. A case study visualizing a dataset containing over 200 dimensions reveals high dimensional visualization techniques.	Jing Wang;Peng, W.;Ward, M.O.;Rundensteiner, E.A.	Dept. of comuter Sci., Worcester Polytech. Inst., MA, USA|c|;;;	;37929204000;37268441700;37279217900
	InfoVis	21-21 Oct. 2003	Mapping nominal values to numbers for effective visualization	10.1109/INFVIS.2003.1249016	http://dx.doi.org/10.1109/INFVIS.2003.1249016	113	120	1249016	data compression;data visualisation;mathematics computing;software packages	DQC approach;XmdvTool package;classing step;clustering;correspondence analysis;data sets;data visualization;dimension reduction;distance step;distance-quantification-classing;nominal data;nominal value mapping;nominal variables;norminal values;numeric variables;quantification step;visual exploration displays;visualization tools	Chromium;Computer displays;Computer science;Data visualization;Information analysis;Mathematics;Packaging;Pattern analysis;Pattern recognition;Probability		Data sets with a large number of nominal variables, some with high cardinality, are becoming increasingly common and need to be explored. Unfortunately, most existing visual exploration displays are designed to handle numeric variables only. When importing data sets with nominal values into such visualization tools, most solutions to date are rather simplistic. Often, techniques that map nominal values to numbers do not assign order or spacing among the values in a manner that conveys semantic relationships. Moreover, displays designed for nominal variables usually cannot handle high cardinality variables well. This paper addresses the problem of how to display nominal variables in general-purpose visual exploration tools designed for numeric variables. Specifically, we investigate (1) how to assign order and spacing among the nominal values, and (2) how to reduce the number of distinct values to display. We propose that nominal variables be pre-processed using a distance-quantification-classing (DQC) approach before being imported into a visual exploration tool. In the distance step, we identify a set of independent dimensions that can be used to calculate the distance between nominal values. In the quantification step, we use the independent dimensions and the distance information to assign order and spacing among the nominal values. In the classing step, we use results from the previous steps to determine which values within a variable are similar to each other and thus can be grouped together. Each step in the DQC approach can be accomplished by a variety of techniques. We extended the XmdvTool package to incorporate this approach. We evaluated our approach on several data sets using a variety of evaluation measures.	Rosario, G.E.;Rundensteiner, E.A.;Brown, D.C.;Ward, M.O.	Dept. of Comput. Sci., Worcester Polytech. Inst., USA|c|;;;	38202898100;37279217900;38183230000;37268441700
	InfoVis	21-21 Oct. 2003	Intelligently resolving point occlusion	10.1109/INFVIS.2003.1249018	http://dx.doi.org/10.1109/INFVIS.2003.1249018	131	136	1249018	data visualisation;graphical user interfaces;hidden feature removal;jitter;learning (artificial intelligence);neural nets	RadViz;Smart Jittering algorithm;data density;data points;data sets;data visualization;identifiable points;information visualization;low-dimensional visualizations;multidimensional visualizations;neighboring records;neural network;neural networks;nonstandard visual attributes;point occlusion;polar coordinates;scatter plot;shading;transparency	Artificial neural networks;Chromium;Computer graphics;Computer science;Data visualization;Displays;Multidimensional systems;Neural networks;Scattering;User interfaces		Large and high-dimensional data sets mapped to low-dimensional visualizations often result in perceptual ambiguities. One such ambiguity is overlap or occlusion that occurs when the number of records exceeds the number of unique locations in the presentation or when there exist two or more records that map to the same location. To lessen the affect of occlusion, non-standard visual attributes (i.e. shading and/or transparency) are applied, or such records may be remapped to a corresponding jittered location. The resulting mapping efficiently portrays the crowding of records but fails to provide the insight into the relationship between the neighboring records. We introduce a new interactive technique that intelligibly organizes overlapped points, a neural network-based smart jittering algorithm. We demonstrate this technique on a scatter plot, the most widely used visualization. The algorithm can be applied to other one, two, and multi-dimensional visualizations which represent data as points, including 3-dimensional scatter plots, RadViz, polar coordinates.	Trutschl, M.;Grinstein, G.;Cvek, U.	LSU Comput. Sci., LSU Health Sci. Center, Shreveport, LA, USA|c|;;	37546988100;37360588500;37546985400
	InfoVis	21-21 Oct. 2003	Constant density displays using diversity sampling	10.1109/INFVIS.2003.1249019	http://dx.doi.org/10.1109/INFVIS.2003.1249019	137	144	1249019	computer displays;data visualisation;graphical user interfaces;hidden feature removal	Informedia Digital Video Library;constant density algorithms;constant density displays;diversity sampling;global density;graphical objects;greedy algorithm;human factors;image display;information visualization;keyframe occlusion;query results;representative keyframes;user interface	Computer displays;Computer science;Greedy algorithms;Image retrieval;Information retrieval;Sampling methods;Software libraries;Tree graphs;User interfaces;Visualization		The Informedia Digital Video Library user interface summarizes query results with a collage of representative keyframes. We present a user study in which keyframe occlusion caused difficulties. To use the screen space most efficiently to display images, both occlusion and wasted whitespace should be minimized. Thus optimal choices will tend toward constant density displays. However, previous constant density algorithms are based on global density, which leads to occlusion and empty space if the density is not uniform. We introduce an algorithm that considers the layout of individual objects and avoids occlusion altogether. Efficiency concerns are important for dynamic summaries of the Informedia Digital Video Library, which has hundreds of thousands of shots. Posting multiple queries that take into account parameters of the visualization as well as the original query reduces the amount of work required. This greedy algorithm is then compared to an optimal one. The approach is also applicable to visualizations containing complex graphical objects other than images, such as text, icons, or trees.	Derthick, M.;Christel, M.G.;Hauptmann, A.G.;Wactlar, H.D.	Human-Comput. Interaction Inst., Carnegie Mellon Univ., Pittsburgh, PA, USA|c|;;;	37444609500;37284685200;38478161300;37279681600
	InfoVis	21-21 Oct. 2003	Empirical comparison of dynamic query sliders and brushing histograms	10.1109/INFVIS.2003.1249020	http://dx.doi.org/10.1109/INFVIS.2003.1249020	147	153	1249020	data visualisation;graphical user interfaces;information filters;query formulation	DataMaps;brushing histograms;brushing interaction;complex trend evaluation;dynamic queries;dynamic query sliders;filter data;geographic data visualization;information exploration;information visualization;multidimensional visualization;query formulation;real-time visual display;usability study	Data visualization;Displays;Histograms;Information filtering;Information filters;Information retrieval;Manipulator dynamics;Multidimensional systems;User interfaces;Visual databases		Dynamic queries facilitate rapid exploration of information by real-time visual display of both query formulation and results. Dynamic query sliders are linked to the main visualization to filter data. A common alternative to dynamic queries is to link several simple visualizations, such as histograms, to the main visualization with a brushing interaction strategy. Selecting data in the histograms highlights that data in the main visualization. We compare these two approaches in an empirical experiment on DataMaps, a geographic data visualization tool. Dynamic query sliders resulted in better performance for simple range tasks, while brushing histograms was better for complex trend evaluation and attribute relation tasks. Participants preferred brushing histograms for understanding relationships between attributes and the rich information they provided.	Qing Li;North, C.	Dept. of Comput. Sci., Virginia Polytech. Inst & State Univ., Blacksburg, VA, USA|c|;	38199879300;37419565900
	InfoVis	21-21 Oct. 2003	An experimental evaluation of continuous semantic zooming in program	10.1109/INFVIS.2003.1249021	http://dx.doi.org/10.1109/INFVIS.2003.1249021	155	162	1249021	data visualisation;graphical user interfaces;program visualisation;reverse engineering	continuous semantic zooming;flat zooming;human subjects testing;program representation;program visualization;user understanding;visual program languages;visual programs	Chromium;Electronic mail;High performance computing;Humans;Programming environments;Programming profession;Psychology;Testing;User interfaces;Visualization		This paper presents the results of an experiment aimed at investigating how different methods of viewing visual programs affect users' understanding. The first two methods used traditional flat and semantic zooming models of program representation; the third is a new representation that uses semantic zooming combined with blending and proximity. The results of several search tasks performed by approximately 80 participants showed that the new method resulted in both faster and more accurate searches than the other methods.	Summers, K.L.;Goldsmith, T.E.;Caudell, T.P.	Center for High Performance Comput., New Mexico Univ., Albuquerque, NM, USA|c|;;	38026709000;38202832700;37297193300
	InfoVis	21-21 Oct. 2003	Conveying shape with texture: an experimental investigation of the impact of texture type on shape categorization judgments	10.1109/INFVIS.2003.1249022	http://dx.doi.org/10.1109/INFVIS.2003.1249022	163	170	1249022	data visualisation;image texture	anisotropic pattern;arbitrary smoothly curving shape;boundary masked quadric surface patches;concave;controlled observer experiment;convex;cylindrical shape;elliptical shape;experimental investigation;flat shape;head-on viewpoint;hyperbolic shape;isotropic pattern;nonprincipal direction;oblique viewpoint;observer judgments;oriented energy;orthographic projection conditions;perspective projection;principal direction texture pattern conditions;shape categorization judgments;shape category;shape conveyance;shape orientation;shape perception;shape type;texture type;visualization research	Anisotropic magnetoresistance;Chromium;Computer displays;Computer graphics;Data visualization;Geometry;Material properties;Probes;Shape control;Surface texture		As visualization researchers, we are interested in gaining a better understanding of how to effectively use texture to facilitate shape perception. If we could design the ideal texture pattern to apply to an arbitrary smoothly curving shape to be most accurately and effectively perceived, what would the characteristics of that texture pattern be? In this paper we describe the results of a comprehensive controlled observer experiment intended to yield insight into that question. Here, we report the results of a new study comparing the relative accuracy of observers' judgments of shape type (elliptical, cylindrical, hyperbolic or flat) and shape orientation (convex, concave, both, or neither) for local views of boundary masked quadric surface patches under six different principal direction texture pattern conditions plus two texture conditions (an isotropic pattern and a non-principal direction oriented anisotropic pattern), under both perspective and orthographic projection conditions and from both head-on and oblique viewpoints. Our results confirm the hypothesis that accurate shape perception is facilitated to a statistically significantly greater extent by some principal direction texture patterns than by others. Specifically, we found that, for both views, under conditions of perspective projection, participants more often correctly identified the shape category and the shape orientation when the surface was textured with the pattern that contained oriented energy along both the first and second principal directions only than in the case of any other texture condition. Patterns containing markings following only one of the principal directions, or containing information along other directions in addition to the principal directions yielded poorer performance overall.	Kim, S.;Hagh-Shenas, H.;Interrante, V.	Minnesota Univ., Minneapolis, MN, USA|c|;;	37963203000;38201808500;37282637800
	InfoVis	21-21 Oct. 2003	Coordinated graph and scatter-plot views for the visual exploration of microarray time-series data	10.1109/INFVIS.2003.1249023	http://dx.doi.org/10.1109/INFVIS.2003.1249023	173	180	1249023	data acquisition;data visualisation;query formulation;time series;user interfaces	bioinformatics;biological phenomena investigation;data acquisition;disease diagnosis;disease prevention;disease treatment;graph view;information visualization techniques;microarray experimentation;microarray time-course experiment;microarray time-series data;microarrays;multiple views;requirements analysis;scatter-plot view;time graph data representation;visual exploration;visual queries	Biology computing;Chromium;Data acquisition;Data visualization;Diseases;Displays;Information analysis;Scattering;Time series analysis;User interfaces		Microarrays are relatively new, high-throughput data acquisition technology for investigating biological phenomena at the micro-level. One of the more common procedures for microarray experimentation is that of the microarray time-course experiment. The product of microarray time-course experiment is time-series data, which subject to proper analysis has the potential to have significant impact on the diagnosis, treatment, and prevention of diseases. While existing information visualization techniques go some way to making microarray time-series data more manageable, requirements analysis has revealed significant limitations. The main finding was that users were unable to uncover and quantify common changes in value over a specified time-period. This paper describes a novel technique that provides this functionality by allowing the user to visually formulate and modify measurable queries with separate time-period and condition components. These visual queries are supported by the combination of a traditional value against time graph representation of the data with a complementary scatter-plot representation of a specified time-period. The multiple views of the visualization are coordinated so that the user can formulate and modify queries with rapid reversible display of query results in the traditional value against time graph format.	Craig, P.;Kennedy, J.	Sch. of Comput., Napier Univ., Edinburgh, UK|c|;	37325492100;37334180100
	InfoVis	21-21 Oct. 2003	Compound brushing [dynamic data visualization]	10.1109/INFVIS.2003.1249024	http://dx.doi.org/10.1109/INFVIS.2003.1249024	181	188	1249024	data visualisation;graphical user interfaces;visual programming	brushing techniques;compound brushing;device;dynamic data visualization;dynamic graphics;dynamic query;higraphs;renderer;selection;transformation;visual programming tool	Brushes;Chromium;Data visualization;Dynamic programming;Graphics;Rendering (computer graphics);Scattering;Shape;Synthetic aperture sonar;Utility programs		This paper proposes a conceptual model called compound brushing for modeling the brushing techniques used in dynamic data visualization. In this approach, brushing techniques are modeled as higraphs with five types of basic entities: data, selection, device, renderer, and transformation. Using this model, a flexible visual programming tool is designed not only to configure/control various common types of brushing techniques currently used in dynamic data visualization, but also to investigate new brushing techniques.	Hong Chen	SAS Inst. Inc., Cary, NC, USA|c|	38201292600
