Paper ID	Conference	Year	Title	DOI	Link	First Page	Last Page	IEEE Xplore Article Number	INSPEC Controlled	INSPEC Non-Controlled	IEEE Terms	Author Keywords	Abstract	Author Names	Author Affiliations	Author IDs
	InfoVis	2000	Lighthouse: showing the way to relevant information	10.1109/INFVIS.2000.885099	http://dx.doi.org/10.1109/INFVIS.2000.885099	125	129	885099	Internet;data visualisation;information resources;information retrieval;information retrieval systems;online front-ends;user interfaces	Lighthouse;Web-based information retrieval system;clustering visualization;document retrieval;document visualization;online interface;ranked list;search engine	Computer science;Feedback;Information retrieval;Organizing;Search engines;User interfaces;Visualization;Web pages;Web search;Web sites		Lighthouse is an on-line interface for a Web-based information retrieval system. It accepts queries from a user, collects the retrieved documents from the search engine, organizes and presents them to the user. The system integrates two known presentations of the retrieved results, the ranked list and clustering visualization, in a novel and effective way. It accepts the user's input and adjusts the document visualization accordingly. We give a brief overview of the system	Leuski, A.;Allan, J.	Center for Intelligent Inf. Retrieval, Massachusetts Univ., Amherst, MA, USA|c|;	37846700600;37647480800
	InfoVis	2000	Density functions for visual attributes and effective partitioning in graph visualization	10.1109/INFVIS.2000.885090	http://dx.doi.org/10.1109/INFVIS.2000.885090	49	56	885090	data visualisation;graphs;interactive systems;probability	associated value;divisive clustering;empty clusters;graph elements;graph partitioning;graph visualization;metric values;probability density functions;statistics;subsets;uniform distribution;visual attributes	Application software;Chromium;Computer graphics;Data visualization;Mathematics;Navigation;Probability density function;Read only memory;Statistics;Tree graphs		Two tasks in graph visualization require partitioning: the assignment of visual attributes and divisive clustering. Often, we would like to assign a color or other visual attributes to a node or edge that indicates an associated value. In an application involving divisive clustering, we would like to partition the graph into subsets of graph elements based on metric values in such a way that all subsets are evenly populated. Assuming a uniform distribution of metric values during either partitioning or coloring can have undesired effects such as empty clusters or only one level of emphasis for the entire graph. Probability density functions derived from statistics about a metric can help systems succeed at these tasks	Herman, I.;Marshall, M.S.;Melancon, G.	Centre for Math. & Comput. Sci., Amsterdam, Netherlands|c|;;	38196438600;38253081000;37283186100
	InfoVis	2000	Interactive problem solving via algorithm visualization	10.1109/INFVIS.2000.885103	http://dx.doi.org/10.1109/INFVIS.2000.885103	145	153	885103	CAD;data visualisation;problem solving;program visualisation;search problems;user interfaces	COMIND tool;Kaleidoscope;Lattice;MAP;algorithm visualization;human-machine collaboration;industrial product conceptual design;interactive intelligence;interactive problem solving;multidimensional data visualization;search algorithms	Chemical technology;Computer industry;Computer science;Hip;Lattices;Problem-solving;Product design;Space exploration;Visual databases;Visualization		COMIND is a tool for conceptual design of industrial products. It helps designers define and evaluate the initial design space by using search algorithms to generate sets of feasible solutions. Two algorithm visualization techniques, Kaleidoscope and Lattice, and one visualization of n-dimensional data, MAP, are used to externalize the machine's problem solving strategies and the tradeoffs as a result of using these strategies. After a short training period, users are able to discover tactics to explore design space effectively, evaluate new design solutions, and learn important relationships among design criteria, search speed and solution quality. We thus propose that visualization can serve as a tool for interactive intelligence, ie., human-machine collaboration for solving complex problems	Pu, P.;Lalanne, D.	Dept. of Comput. Sci., Swiss Federal Inst. of Technol., Lausanne, Switzerland|c|;	37390082400;38335809700
	InfoVis	2000	A taxonomy of visualization techniques using the data state reference model	10.1109/INFVIS.2000.885092	http://dx.doi.org/10.1109/INFVIS.2000.885092	69	75	885092	data models;data visualisation;interactive systems	Data State Model;data domains;data state reference model;information visualization techniques;operating steps;taxonomic analysis	Data analysis;Data visualization;Geographic Information Systems;Information analysis;Pipelines;Read only memory;Taxonomy		In previous work, researchers have attempted to construct taxonomies of information visualization techniques by examining the data domains that are compatible with these techniques. This is useful because implementers can quickly identify various techniques that can be applied to their domain of interest. However, these taxonomies do not help the implementers understand how to apply and implement these techniques. The author extends and proposes a new way to taxonomize information visualization techniques by using the Data State Model (E.H. Chi and J.T. Reidl, 1998). In fact, as the taxonomic analysis in the paper will show, many of the techniques share similar operating steps that can easily be reused. The paper shows that the Data State Model not only helps researchers understand the space of design, but also helps implementers understand how information visualization techniques can be applied more broadly	Chi, Ed H.	Xerox Palo Alto Res. Center, CA, USA|c|	37448030800
	InfoVis	2000	Getting portals to behave	10.1109/INFVIS.2000.885087	http://dx.doi.org/10.1109/INFVIS.2000.885087	15	25	885087	data visualisation;graphical user interfaces;human factors;interactive systems	data analysis;data canvas;data visualization environments;graphical representations;interactive browsing;multiple graphical representations;portal behaviors;portals;visualization environment;visualization environments;visualization systems;visually programmable setting	Cities and towns;Concrete;Data analysis;Data visualization;Navigation;Portals;Shape;Taxonomy;Transportation;Two dimensional displays		Data visualization environments help users understand and analyze their data by permitting interactive browsing of graphical representations of the data. To further facilitate understanding and analysis, many visualization environments have special features known as portals, which are sub-windows of a data canvas. Portals provide a way to display multiple graphical representations simultaneously, in a nested fashion. This makes portals an extremely powerful and flexible paradigm for data visualization. Unfortunately, with this flexibility comes complexity. There are over a hundred possible ways each portal can be configured to exhibit different behaviors. Many of these behaviors are confusing and certain behaviors can be inappropriate for a particular setting. It is desirable to eliminate confusing and inappropriate behaviors. The authors construct a taxonomy of portal behaviors and give recommendations to help designers of visualization systems decide which behaviors are intuitive and appropriate for a particular setting. They apply these recommendations to an example setting that is fully visually programmable and analyze the resulting reduced set of behaviors. Finally, the authors consider a real visualization environment and demonstrate some problems associated with behaviors that do not follow their recommendations	Olston, C.;Woodruff, A.	Stanford Univ., CA, USA|c|;	37371920000;37354912800
	InfoVis	2000	GADGET/IV: a taxonomic approach to semi-automatic design of information visualization applications using modular visualization environment	10.1109/INFVIS.2000.885093	http://dx.doi.org/10.1109/INFVIS.2000.885093	77	83	885093	application generators;computer aided software engineering;data visualisation;software architecture	GADGET/IV;Wehrend matrix;World Wide Web site access frequency analysis;data visualization;embedded information;goal-oriented application design guidance;goal-oriented taxonomy;information visualization applications;modular visualization environment;scientific visualization applications;semi-automatic design;system architecture;user assistance flow;visualization goal specification	Computers;Data engineering;Data visualization;Guidelines;Notice of Violation;Power engineering and energy;Programming environments;Prototypes;Taxonomy;User interfaces		Since novice users of visualization systems lack knowledge and expertise in data visualization, it is a tough task for them to generate efficient and effective visualizations that allow them to comprehend information that is embedded in the data. Therefore, systems supporting the users to design appropriate visualizations are of great importance. The GADGET (Goal-oriented Application Design Guidance for modular visualization EnvironmenTs) system, which has been developed by the authors (1997), interactively helps users to design scientific visualization applications by presenting appropriate MVE (Modular Visualization Environment) prototypes according to the specification of the visualization goals expressed mainly with the Wehrend matrix (S. Wehrend & C. Lewis, 1990). This paper extends this approach in order to develop a system named GADGET/IV, which is intended to provide the users with an environment for semi-automatic design of information visualization (IV) applications. To this end, a novel goal-oriented taxonomy of IV techniques is presented. Also, an initial design of the system architecture and user assistance flow is described. The usefulness of the GADGET/IV system is illustrated with example problems of Web site access frequency analysis	Fujishiro, I.;Ichikawa, Y.;Furuhata, R.;Takeshima, Y.	Dept. of Inf. Sci., Ochanomizu Univ., Tokyo, Japan|c|;;;	37282596600;37618383200;38015236500;37282600100
	InfoVis	2000	Visualizing sequential patterns for text mining	10.1109/INFVIS.2000.885097	http://dx.doi.org/10.1109/INFVIS.2000.885097	105	111	885097	data mining;data visualisation;pattern recognition;very large databases	data mining;knowledge discovery;large datasets;large text corpora;sequential pattern visualization;statistical measures;text mining	Association rules;Data mining;Data visualization;Event detection;Laboratories;Motion pictures;Ores;Read only memory;Statistics;Text mining		A sequential pattern in data mining is a finite series of elements such as A?B?C?D where A, B, C, and D are elements of the same domain. The mining of sequential patterns is designed to find patterns of discrete events that frequently happen in the same arrangement along a timeline. Like association and clustering, the mining of sequential patterns is among the most popular knowledge discovery techniques that apply statistical measures to extract useful information from large datasets. As out computers become more powerful, we are able to mine bigger datasets and obtain hundreds of thousands of sequential patterns in full detail. With this vast amount of data, we argue that neither data mining nor visualization by itself can manage the information and reflect the knowledge effectively. Subsequently, we apply visualization to augment data mining in a study of sequential patterns in large text corpora. The result shows that we can learn more and more quickly in an integrated visual data-mining environment	Pak Chung Wong;Cowley, W.;Foote, H.;Jurrus, E.;Thomas, J.	Pacific Northwest Lab., Richland, WA, USA|c|;;;;	37280665600;37672002300;37372586800;37725413900;37273308900
	InfoVis	2000	Polaris: a system for query, analysis and visualization of multi-dimensional relational databases	10.1109/INFVIS.2000.885086	http://dx.doi.org/10.1109/INFVIS.2000.885086	5	14	885086	data visualisation;formal specification;interactive systems;query processing;relational databases;user interfaces;very large databases	Pivot Table interface;Polaris;complex queries;data sets;dense graphical representations;exploration tasks;large multi-dimensional databases;multi-dimensional relational database visualization;relational queries;table based graphical displays;user interface;visual feedback;visual specifications	Polarization;Relational databases;Visualization		In the last several years, large multi-dimensional databases have become common in a variety of applications such as data warehousing and scientific computing. Analysis and exploration tasks place significant demands on the interfaces to these databases. Because of the size of the data sets, dense graphical representations are more effective for exploration than spreadsheets and charts. Furthermore, because of the exploratory nature of the analysis, it must be possible for the analysts to change visualizations rapidly as they pursue a cycle involving first hypothesis and then experimentation. The authors present Polaris, an interface for exploring large multi-dimensional databases that extends the well-known Pivot Table interface. The novel features of Polaris include an interface for constructing visual specifications of table based graphical displays and the ability to generate a precise set of relational queries from the visual specifications. The visual specifications can be rapidly and incrementally developed, giving the analyst visual feedback as they construct complex queries and visualizations	Stolte, C.;Hanrahan, P.	Dept. of Comput. Sci., Stanford Univ., CA, USA|c|;	37442008700;37349803800
	InfoVis	2000	ThemeRiver: visualizing theme changes over time	10.1109/INFVIS.2000.885098	http://dx.doi.org/10.1109/INFVIS.2000.885098	115	123	885098	data visualisation;document handling	ThemeRiver;document collection;prototype system;temporally associated documents;textual presentation;thematic variations;theme change visualization;timeline	Bars;Data visualization;Histograms;Prototypes;Rivers;Testing;USA Councils;Usability			Havre, S.;Hetzler, B.;Nowell, L.	Battelle Pacific Northwest Lab., Richland, WA, USA|c|;;	37282588900;37374614800;37725426400
	SciVis	13-13 Oct. 2000	Extracting regions of interest applying a local watershed transformation	10.1109/VISUAL.2000.885672	http://dx.doi.org/10.1109/VISUAL.2000.885672	21	28	885672	computer vision;data visualisation;feature extraction;image segmentation	basin-merging strategy;catchment basins;computer vision;controlled region growth;data visualization;feature extraction;image segmentation;local watershed transformation;memory requirement;rain-falling simulation;region of interest extraction;threshold values;volume data processing	Biomedical imaging;Computational modeling;Computer vision;Data visualization;Floods;Gray-scale;Image processing;Image segmentation;Merging;Pixel		We present a new technique for extracting regions of interest (ROI) applying a local watershed transformation. The proposed strategy for computing catchment basins in a given region of interest is based on a rain-falling simulation. Unlike the standard watershed algorithms, which flood the complete (gradient magnitude of an) image, the proposed approach allows us to perform this task locally. Thus, a controlled region growth is performed, saving time and reducing the memory requirement especially when applied on volume data. A second problem arising from the standard watershed transformation is the over-segmented result and the lack of sound criteria for merging the computed basins. For overcoming this drawback, we present a basin-merging strategy introducing four criteria for merging adjacent basins. The threshold values applied in this strategy are derived from the user input and match rather the attributes of the selected object than of all objects in the image. In doing so, the user is not required to adjust abstract numbers, but to simply select a coarse region of interest. Moreover, the proposed algorithm is not limited to the 2D case. As we show in this work, it is suitable for volume data processing as well. Finally, we present the results of applying the proposed approach on several example images and volume data sets.	Stoev, S.L.;Strasser, W.	WSI/GRIS, Tubingen Univ., Germany|c|;	37730629300;37356207300
	SciVis	13-13 Oct. 2000	A visibility determination algorithm for interactive virtual endoscopy	10.1109/VISUAL.2000.885673	http://dx.doi.org/10.1109/VISUAL.2000.885673	29	36	885673	data visualisation;medical image processing;quadtrees;ray tracing;rendering (computer graphics)	Marching Cubes;graphics accelerator;interactive frame rates;interactive virtual endoscopy;medical image processing;quadtree subdivision algorithm;ray termination;rendering;space leaping;template-based ray casting;triangulation;visibility determination algorithm;visible voxels;volume data	Acceleration;Biomedical optical imaging;Casting;Computer graphics;Data mining;Endoscopes;Radiology;Rendering (computer graphics);Visualization;Workstations		We present a new visibility determination algorithm for interactive virtual endoscopy. The algorithm uses a modified version of template-based ray casting to extract a view dependent set of potentially visible voxels from volume data. The voxels are triangulated by Marching Cubes and the triangles are rendered onto the display by a graphics accelerator. Early ray termination and space leaping are used to accelerate the ray casting step and a quadtree subdivision algorithm is used to reduce the number of cast rays. Compared to other recently proposed rendering algorithms for virtual endoscopy, our rendering algorithm does not require a long preprocessing step or a high-end graphics workstation, but achieves interactive frame rates on a standard PC equipped with a low-cost graphics accelerator.	Hietala, R.;Oikarinen, J.	Dept. of Diagnostic Radiol., Oulu Univ., Finland|c|;	38015320500;37992690100
	SciVis	13-13 Oct. 2000	3D digital cleansing using segmentation rays	10.1109/VISUAL.2000.885674	http://dx.doi.org/10.1109/VISUAL.2000.885674	37	44	885674	image classification;image reconstruction;image segmentation;medical image processing;ray tracing;rendering (computer graphics)	3D digital cleansing;distinct-intensity region intersection;endoscopic organs;image classification;image reconstruction;medical image processing;partial volume effect;ray casting;segmentation rays;three dimensional digital cleansing;volume rendering;volumetric contrast enhancement	Biomedical optical imaging;Cancer detection;Colon;Colonic polyps;Computer science;Endoscopes;Humans;Optical materials;Surface reconstruction;Virtual colonoscopy		We propose a novel approach for segmentation and digital cleansing of endoscopic organs. Our method can be used for a variety of segmentation needs with little or no modification. It aims at fulfilling the dual and often conflicting requirements of a fast and accurate segmentation and also eliminates the undesirable partial volume effect which contemporary approaches cannot. For segmentation and digital cleansing, we use the peculiar characteristics exhibited by the intersection of any two distinct-intensity regions. To detect these intersections we cast rays through the volume, which we call the segmentation rays as they assist in the segmentation. We then associate a certain task of reconstruction and classification with each intersection the ray detects. We further use volumetric contrast enhancement to reconstruct surface lost by segmentation (if any), which aids in improving the quality of the volume rendering.	Lakare, S.;Wan, M.;Sato, M.;Kaufman, A.	Dept. of Comput. Sci., State Univ. of New York, Stony Brook, NY, USA|c|;;;	37282740200;37362958300;37732410200;37268052800
	SciVis	13-13 Oct. 2000	CEASAR: a smooth, accurate and robust centerline extraction algorithm	10.1109/VISUAL.2000.885675	http://dx.doi.org/10.1109/VISUAL.2000.885675	45	52	885675	image segmentation;length measurement;medical image processing	CEASAR algorithm;aorta;automatic virtual navigation;colon;data preprocessing;human organs;length measurements;robust centerline extraction algorithm;virtual camera;winding tubular structures	Automatic control;Cameras;Colon;Data preprocessing;Geometry;Humans;Length measurement;Navigation;Robustness;Testing		We present CEASAR, a centerline extraction algorithm that delivers smooth, accurate and robust results. Centerlines are needed for accurate measurements of length along winding tubular structures. Centerlines are also required in automatic virtual navigation through human organs, such as the colon or the aorta, as they are used to control movement and orientation of the virtual camera. We introduce a concise but general definition of a centerline, and provide an algorithm that finds the centerline accurately and rapidly. Our algorithm is provably correct for general geometries. Our solution is fully automatic, which frees the user from having to engage in data preprocessing. For a number of test datasets, we show the smooth and accurate centerlines computed by our CEASAR algorithm on a single 194 MHz MIPS R10000 CPU within five minutes.	Bitter, I.;Sato, M.;Bender, M.;McDonnell, K.T.;Kaufman, A.;Wan, M.	Dept. of Comput. Sci., State Univ. of New York, Stony Brook, NY, USA|c|;;;;;	37300365400;37732410200;37265216900;37882660300;37268052800;37362958300
	SciVis	13-13 Oct. 2000	H-BLOB: a hierarchical visual clustering method using implicit surfaces	10.1109/VISUAL.2000.885677	http://dx.doi.org/10.1109/VISUAL.2000.885677	61	68	885677	data mining;data visualisation;very large databases	H-BLOB;cluster hierarchies;cluster tree;edge contraction;hierarchical visual clustering method;implicit surfaces;information visualization;level-of-detail strategy;very large datasets;visual data mining;visual decision making;visualization algorithm	Algorithm design and analysis;Clustering algorithms;Clustering methods;Computer science;Couplings;Data mining;Data visualization;Decision making;Electrical capacitance tomography;Partitioning algorithms		We present a new hierarchical clustering and visualization algorithm called H-BLOB, which groups and visualizes cluster hierarchies at multiple levels-of-detail. Our method is fundamentally different to conventional clustering algorithms, such as C-means, K-means, or linkage methods that are primarily designed to partition a collection of objects into subsets sharing similar attributes. These approaches usually lack an efficient level-of-detail strategy that breaks down the visual complexity of very large datasets for visualization. In contrast, our method combines grouping and visualization in a two stage process constructing a hierarchical setting. In the first stage a cluster tree is computed making use of an edge contraction operator. Exploiting the inherent hierarchical structure of this tree, a second stage visualizes the clusters by computing a hierarchy of implicit surfaces. We believe that H-BLOB is especially suited for the visualization of very large datasets and for visual decision making in information visualization. The versatility of the algorithm is demonstrated using examples from visual data mining.	Sprenger, T.C.;Gross, M.H.	Dept. of Comput. Sci., Swiss Fed. Inst. of Technol., Zurich, Switzerland|c|;	37374656700;37275694700
