Paper ID	Conference	Year	Title	DOI	Link	First Page	Last Page	IEEE Xplore Article Number	INSPEC Controlled	INSPEC Non-Controlled	IEEE Terms	Author Keywords	Abstract	Author Names	Author Affiliations	Author IDs
	InfoVis	19-20 Oct 1998	Multi-faceted insight through interoperable visual information analysis paradigms	10.1109/INFVIS.1998.729570	http://dx.doi.org/10.1109/INFVIS.1998.729570	137	144, 161	729570	data visualisation;information analysis	complex information collections;information exploration;information overload;information visualization;integrated methods;interoperable visual information analysis paradigms;large information collection;multi-faceted insight	Data visualization;Filters;Government;Information analysis;Information retrieval;Laboratories;Ontologies;Prototypes;Taxonomy;Text analysis		To gain insight and understanding of complex information collections, users must be able to visualize and explore many facets of the information. The paper presents several novel visual methods from an information analyst's perspective. The authors present a sample scenario, using the various methods to gain a variety of insights from a large information collection. They conclude that no single paradigm or visual method is sufficient for many analytical tasks. Often a suite of integrated methods offers a better analytic environment in today's emerging culture of information overload and rapidly changing issues. They also conclude that the interactions among these visual paradigms are equally as important as, if not more important than, the paradigms themselves	Hetzler, B.;Whitney, P.;Martucci, L.;Thomas, J.	Pacific Northwest Lab., Richland, WA, USA|c|;;;	37374614800;37363311600;37372798600;37273308900
	InfoVis	19-20 Oct 1998	BiblioMapper: a cluster-based information visualization technique	10.1109/INFVIS.1998.729569	http://dx.doi.org/10.1109/INFVIS.1998.729569	130	136	729569	Internet;bibliographic systems;data visualisation;document image processing;information needs;information retrieval	BiblioMapper;CISI collections;Internet;bibliographic databases;cluster-based information visualization technique;document space;document space visualization;information needs;semantic similarities	Clustering algorithms;Data visualization;Information retrieval;Information science;Libraries;Navigation;Neural networks;Self organizing feature maps;Testing;Visual databases		The purpose of the paper is to develop a visualization system of a document space, called BiblioMapper, for CISI collections, one of the bibliographic databases available on the Internet. The major function of BiblioMapper is to visualize the document space with a cluster-based visualization technique. The cluster-based visualization technique assembles a set of documents according to semantic similarities. One advantage of this technique is that users are able to focus on and assess each cluster and the documents which the cluster comprises according to their information needs	Min Song	Sch. of Libr. & Inf. Sci., Indiana Univ., Bloomington, IN, USA|c|	37366020600
	InfoVis	19-20 Oct 1998	An interactive view for hierarchical clustering	10.1109/INFVIS.1998.729556	http://dx.doi.org/10.1109/INFVIS.1998.729556	26	31, 150	729556	data analysis;interactive systems;pattern clustering;program visualisation	cluster numbers;clustering method;clustering tree;compact representation;hierarchical clustering;interactive control;interactive view;linked views environment;radical re-drawing;rectangular area;space filling recursive division;visual method;visualization	Algorithm design and analysis;Animals;Binary trees;Clustering algorithms;Data analysis;Electronic mail;Identity-based encryption;Iris;Leg;Length measurement		The paper describes a visualization of a general hierarchical clustering algorithm that allows the user to manipulate the number of classes produced by the clustering method without requiring a radical re-drawing of the clustering tree. The visual method used, a space filling recursive division of a rectangular area, keeps the items under consideration at the same screen position, even while the number of classes is under interactive control. As well as presenting a compact representation of the clustering with different cluster numbers, this method is particularly useful in a linked views environment where additional information can be added to a display to encode other information, without this added level of detail being perturbed when changes are made to the number of clusters	Wills, G.J.	Lucent Technol., AT&T Bell Labs., Naperville, IL, USA|c|	37844196100
	InfoVis	19-20 Oct 1998	Saying it in graphics: from intentions to visualizations	10.1109/INFVIS.1998.729564	http://dx.doi.org/10.1109/INFVIS.1998.729564	97	101	729564	data visualisation;multimedia computing	assertions;automatic communicative goal realization;content structures;graphics;intentions;multimedia argument;rhetorical structures;task model;textual argument redesign;visualizations	Auditory system;Computer industry;Data visualization;Design methodology;Ear;Electronic switching systems;Graphics;Tellurium;Testing;Vehicles		The authors propose a methodology for automatically realizing communicative goals in graphics. It features a task model that mediates the communicative intent and the selection of graphical techniques. The methodology supports the following functions: isolating assertions presentable in graphics; mapping such assertions into tasks for the potential reader, and selecting graphical techniques that support those tasks. They illustrate the methodology by redesigning a textual argument into a multimedia one with the same rhetorical and content structures but employing graphics to achieve some of the intentions	Kerpedjiev, S.;Carenini, G.;Green, N.;Moore, J.;Roth, S.	Carnegie Mellon Univ., Pittsburgh, PA, USA|c|;;;;	37374604500;37374602500;37368889100;37359522500;37357418100
	InfoVis	19-20 Oct 1998	Reconfigurable disc trees for visualizing large hierarchical information space	10.1109/INFVIS.1998.729555	http://dx.doi.org/10.1109/INFVIS.1998.729555	19	25, 149	729555	data visualisation;tree data structures;trees (mathematics);user interfaces	2D layouts;3D depth;3D layouts;RDT;Reconfigurable Disc Tree;VISIT;Visual Information System for reconfigurable dIsc tree;animation;browsing;children;compact disc tree;cone trees;displayed nodes;foreground objects;large hierarchical information space visualization;large hierarchies;occluded region;plane disc tree;reconfigurable disc trees;tree reconfiguration;tree shading;tree transformation;user interface features;user navigation capabilities;user perception;viewing transformation;visual overlapping;visualization system;visualization technique	Animation;Computer science;Information systems;Lapping;Maintenance engineering;Shape;Space technology;Tree graphs;User interfaces;Visualization		We present a new visualization technique, called RDT (Reconfigurable Disc Tree) which can alleviate the disadvantages of cone trees significantly for large hierarchies while maintaining its context of using 3D depth. In RDT, each node is associated with a disc, around which its children are placed. Using discs instead of cones as the basic shape in RDT has several advantages: significant reduction of occluded region, sharp increase in number of displayed nodes, and easy projection onto plane without visual overlapping. We show that RDT can greatly enhance user perception by transforming its shapes dynamically in several ways: (1) disc tree which can significantly reduce the occluded region by the foreground objects; (2) compact disc tree which can increase the number of nodes displayed on the screen; and (3) plane disc tree which can be mapped onto the plane without visual overlapping. We describe an implementation of our visualization system called VISIT (Visual Information System for reconfigurable dIsc tree). It provides 2D and 3D layouts for RDT and various user interface features such as tree reconfiguration, tree transformation, tree shading, viewing transformation, animation, selection and browsing which can enhance the user perception and navigation capabilities. We also evaluate our system using the following three metrics: percentage of occlusion, density of displayed nodes on a screen, and number of identifiable nodes	Chang-Sung Jeong;Pang, A.	Dept. of Electron. Eng., Korea Univ., Seoul, South Korea|c|;	37360232800;37267352000
	InfoVis	19-20 Oct 1998	An operator interaction framework for visualization systems	10.1109/INFVIS.1998.729560	http://dx.doi.org/10.1109/INFVIS.1998.729560	63	70	729560	data visualisation;human factors;interactive systems;spreadsheet programs;user interfaces	analysis tasks;data domains;design space;end users;graphic representations;information visualization;interactive techniques;operator interaction framework;representation methods;visualization community;visualization operators;visualization spreadsheet;visualization systems;visualization techniques	Computer science;Couplings;Data visualization;Displays;File systems;Filters;Graphics;Humans;Pipelines;Scattering		Information visualization encounters a wide variety of different data domains. The visualization community has developed representation methods and interactive techniques. As a community, we have realized that the requirements in each domain are often dramatically different. In order to easily apply existing methods, researchers have developed a semiology of graphic representations. We have extended this research into a framework that includes operators and interactions in visualization systems, such as a visualization spreadsheet. We discuss properties of this framework and use it to characterize operations spanning a variety of different visualization techniques. The framework developed in the paper enables a new way of exploring and evaluating the design space of visualization operators, and helps end users in their analysis tasks	Ed Huai-Hsin Chi;Riedl, J.T.	Dept. of Comput. Sci. & Eng., Minnesota Univ., MN, USA|c|;	37362911700;37282873000
	InfoVis	19-20 Oct 1998	The generalized detail in-context problem	10.1109/INFVIS.1998.729558	http://dx.doi.org/10.1109/INFVIS.1998.729558	44	51, 152	729558	data visualisation;interactive systems;user interfaces	continuous nonlinear magnification system;general formulation;generalized detail in-context problem;information content;information space;multiple global views;nonlinear magnification systems;seamless multi level views	Data visualization;Ear;Electrical capacitance tomography;Laboratories;Nonlinear distortion;Scattering;Terminology;Two dimensional displays		The paper describes a general formulation of the “detail-in-context” problem, which is a central issue of fundamental importance to a wide variety of nonlinear magnification systems. A number of tools are described for dealing with this problem effectively. These tools can be applied to any continuous nonlinear magnification system, and are not tied to specific implementation features of the system that produced the original transformation. Of particular interest is the development of “seamless multi level views”, which allow multiple global views of an information space (each having different information content) to be integrated into a single view without discontinuity	Keahey, T.A.	Los Alamos Nat. Lab., NM, USA|c|	37349418300
	InfoVis	19-20 Oct 1998	Traversal-based visualization of data structures	10.1109/INFVIS.1998.729554	http://dx.doi.org/10.1109/INFVIS.1998.729554	11	18	729554	computer animation;data structures;formal specification;graphical user interfaces;high level languages;program debugging;program visualisation	algorithm animation systems;algorithm animations;data structure visualization;declarative language;graphical debuggers;graphical user interface;informative visualizations;on-screen representation;program state;semantic content;symbolic information;traversal based visualization;traversal specifications;user augmented source code;user supplied patterns;visual representations	Animation;Chromium;Computer science;Data structures;Data visualization;Debugging;Displays;Graphical user interfaces;Image generation;Software algorithms		Algorithm animation systems and graphical debuggers perform the task of translating program state into visual representations. While algorithm animations typically rely on user augmented source code to produce visualizations, debuggers make use of symbolic information in the target program. As a result, visualizations produced by debuggers often lack important semantic content, making them inferior to algorithm animation systems. The paper presents a method to provide higher level, more informative visualizations in a debugger using a technique called traversal based visualization. The debugger traverses a data structure using a set of user supplied patterns to identify parts of the data structure to be drawn a similar way. A declarative language is used to specify the patterns and the actions to take when the patterns are encountered. Alternatively, the user can construct traversal specifications through a graphical user interface to the declarative language. Furthermore, the debugger supports modification of data. Changes made to the on-screen representation are reflected in the underlying data	Korn, J.L.;Appel, A.W.	Dept. of Comput. Sci., Princeton Univ., NJ, USA|c|;	38179814200;37339549500
	SciVis	24-24 Oct. 1998	Large scale terrain visualization using the restricted quadtree triangulation	10.1109/VISUAL.1998.745280	http://dx.doi.org/10.1109/VISUAL.1998.745280	19	26	745280	data visualisation;quadtrees;real-time systems;rendering (computer graphics);visual databases	adaptive surface triangulation;algorithms;all-in-one visualization system;dynamic scene management;exact error approximation;graphics load;interactive visualization;large scale terrain visualization;levels of detail;performance enhancement;progressive meshing;real-time rendering;restricted quadtree triangulation;spatial access;spatial data handling;terrain database access;triangulated surfaces;very large scale grid digital elevation models;visible scene management	Adaptive control;Digital elevation models;Graphics;Large-scale systems;Layout;Programmable control;Rendering (computer graphics);Spatial databases;Visual databases;Visualization		Real-time rendering of triangulated surfaces has attracted growing interest in the last few years. However, interactive visualization of very large scale grid digital elevation models is still difficult. The graphics load must be controlled by adaptive surface triangulation and by taking advantage of different levels of detail. Furthermore, management of the visible scene requires efficient access to the terrain database. We describe an all-in-one visualization system which integrates adaptive triangulation, dynamic scene management and spatial data handling. The triangulation model is based on the restricted quadtree triangulation. Furthermore, we present new algorithms of restricted quadtree triangulation. These include among others exact error approximation, progressive meshing, performance enhancements and spatial access.	Pajarola, Renato	Inst. of Theor. Comput. Sci., Eidgenossische Tech. Hochschule, Zurich, Switzerland|c|	37282193800
	SciVis	24-24 Oct. 1998	Contour interpolation and surface reconstruction of smooth terrain models	10.1109/VISUAL.1998.745281	http://dx.doi.org/10.1109/VISUAL.1998.745281	27	33	745281	CAD;computational geometry;computer graphics;geographic information systems;interpolation;partial differential equations	C1 continuity;CAD systems;computer graphics;contour gradient;contour height;contour interpolation;contour locations;contour map;geographic information systems;globally smooth surface;gradient controlled partial differential equation surfaces;rational interpolated sub-contours;rational surface;smooth saddle shapes;smooth terrain models;surface branching;surface reconstruction;surface shapes	Chromium;Computer graphics;Differential equations;Extrapolation;Geographic Information Systems;Interpolation;Partial differential equations;Shape control;Solid modeling;Surface reconstruction			Chai, J.;Miyoshi, T.;Nakamae, E.	Sanei Co., Japan|c|;;	37361678300;37276340700;37271893200
	SciVis	24-24 Oct. 1998	Smooth view-dependent level-of-detail control and its application to terrain rendering	10.1109/VISUAL.1998.745282	http://dx.doi.org/10.1109/VISUAL.1998.745282	35	42	745282	computational geometry;data structures;data visualisation;geomorphology;geophysics computing;interpolation;rendering (computer graphics);topography (Earth)	accurate approximating meshes;arbitrary triangle mesh;block refinements;block-based simplification scheme;changing view parameters;flyover;geometrically optimized refinement transformations;graphics workstation;huge terrain grids;large-scale surfaces;local surface geometric complexity adaptation;memory use;output-sensitive data structures;real-time rendering;run-time geomorph creation;smooth geometry interpolation;smooth view-dependent level-of-detail control;temporal coherence;terrain rendering;view-dependent progressive mesh framework	Data structures;Data visualization;Geometry;Graphics;Large-scale systems;Layout;Pipelines;Rain;Rendering (computer graphics);Runtime;Workstations		"The key to real-time rendering of large-scale surfaces is to locally adapt surface geometric complexity to changing view parameters. Several schemes have been developed to address this problem of view-dependent level-of-detail control. Among these, the view-dependent progressive mesh (VDPM) framework represents an arbitrary triangle mesh as a hierarchy of geometrically optimized refinement transformations, from which accurate approximating meshes can be efficiently retrieved. In this paper we extend the general VDPM framework to provide temporal coherence through the run-time creation of geomorphs. These geomorphs eliminate ""popping"" artifacts by smoothly interpolating geometry. Their implementation requires new output-sensitive data structures, which have the added benefit of reducing memory use. We specialize the VDPM framework to the important case of terrain rendering. To handle huge terrain grids, we introduce a block-based simplification scheme that constructs a progressive mesh as a hierarchy of block refinements. We demonstrate the need for an accurate approximation metric during simplification. Our contributions are highlighted in a real-time flyover of a large, rugged terrain. Notably, the use of geomorphs results in visually smooth rendering even at 72 frames/sec on a graphics workstation."	Hoppe, H.	Microsoft Res., USA|c|	37360111200
	SciVis	24-24 Oct. 1998	Efficient implementation of multi-triangulations	10.1109/VISUAL.1998.745283	http://dx.doi.org/10.1109/VISUAL.1998.745283	43	50	745283	computational geometry;data structures;data visualisation;virtual reality	data structures;encoding;large triangle meshes;level of detail management;multi-triangulation;point location;querying;selective refinement;space/performance trade-offs;spatial interference queries;vertex decimation;windowing	Application software;Chromium;Compaction;Computer graphics;Data structures;Encoding;Image coding;Information theory;Interference;Object oriented modeling;Solid modeling;Three dimensional displays;Virtual reality		Multi-triangulation (MT) is a general framework for managing the level-of-detail in large triangle meshes, which we have introduced in our previous work. In this paper, we describe an efficient implementation of an MT based on vertex decimation. We present general techniques for querying an MT, which are independent of a specific application, and which can be applied for solving problems, such as selective refinement, windowing, point location, and other spatial interference queries. We describe alternative data structures for encoding an MT, which achieve different trade-offs between space and performance. Experimental results are discussed.	De Floriani, L.;Magillo, P.;Puppo, E.	Genoa Univ., Italy|c|;;	37283084000;37371970000;37355451700
	SciVis	24-24 Oct. 1998	Visualization of scalar topology for structural enhancement	10.1109/VISUAL.1998.745284	http://dx.doi.org/10.1109/VISUAL.1998.745284	51	58	745284	computational geometry;data visualisation;image processing	global scalar structure;image co-registration;image processing;isocontouring;mesh compression;numerical structure detection;scalar fields;scalar topology visualization;scientific application;structural enhancement	Application software;Data mining;Data visualization;Displays;Image coding;Image processing;Information analysis;Laboratories;Medical services;Scientific computing;Topology		Scalar fields arise in every scientific application. Existing scalar visualization techniques require that the user infers the global scalar structure from what is frequently an insufficient display of information. We present a visualization technique which numerically detects the structure at all scales, removing from the user the responsibility of extracting information implicit in the data, and presenting the structure explicitly for analysis. We further demonstrate how scalar topology detection proves useful for correct visualization and image processing applications such as image co-registration, isocontouring, and mesh compression.	Bajaj, C.L.;Schikore, D.R.	Dept. of Comput. Sci., Texas Univ., Austin, TX, USA|c|;	37282899200;37355637500
	SciVis	24-24 Oct. 1998	A general method for preserving attribute values on simplified meshes	10.1109/VISUAL.1998.745285	http://dx.doi.org/10.1109/VISUAL.1998.745285	59	66	745285	computational geometry;image texture;rendering (computer graphics)	2D textures;3D meshes;3D models;attribute value preservation;bump maps;detail preservation;rendering;simplified mesh;simplified mesh face;texture maps;triangular texture patches	Application software;Chromium;Computer displays;Computer graphics;Degradation;Frequency;Image converters;Image generation;Merging;Rendering (computer graphics);Shape control;Surface texture;Visualization		Many sophisticated solutions have been proposed to reduce the geometric complexity of 3D meshes. A problem studied less often is how to preserve on a simplified mesh the detail (e.g., color, high frequency shape detail, scalar fields, etc.) which is encoded in the original mesh. We present a general approach for preserving detail on simplified meshes. The detail (or high frequency information) lost after simplification is encoded through texture or bump maps. The original contribution is that preservation is performed after simplification, by building set of triangular texture patches that are then packed in a single texture map. Each simplified mesh face is sampled to build the associated triangular texture patch; a new method for storing this set of texture patches into a standard rectangular texture is presented and discussed. Our detail preserving approach makes no assumptions about the simplification process adopted to reduce mesh complexity and allows highly efficient rendering. The solution is very general, allowing preservation of any attribute value defined on the high resolution mesh. We also describe an alternative application: the conversion of 3D models with 3D static procedural textures into standard 3D models with 2D textures.	Cignoni, P.;Montani, C.;Rocchini, C.;Scopigno, R.	Ist. di Elaborazione dell''Inf., Italy|c|;;;	37265783400;37371973400;37333160000;37270887900
